actor_1,actor_2
74.5939712524414, 84.80278778076172
75.75405883789062, 85.84687042236328
72.50579833984375, 82.9466323852539
72.04176330566406, 64.7331771850586
80.3944320678711, 65.19721221923828
87.81902313232422, 59.86079025268555
87.81902313232422, 59.16473388671875
71.34571075439453, 47.79582214355469
64.61717224121094, 44.66357421875
59.04872512817383, 46.40371322631836
50.232017517089844, 51.9721565246582
50.232017517089844, 51.9721565246582
46.28770446777344, 55.104408264160156
51.508121490478516, 62.64501190185547
67.0533676147461, 84.45475769042969
69.25753784179688, 85.38282775878906
66.82134246826172, 82.36659240722656
65.31322479248047, 74.82598876953125
70.0696029663086, 75.17401123046875
70.0696029663086, 75.17401123046875
75.52204132080078, 69.02552032470703
80.04640197753906, 49.651973724365234
78.65428924560547, 42.69141387939453
78.65428924560547, 42.69141387939453
81.32250213623047, 48.72389602661133
85.7308578491211, 51.508121490478516
85.7308578491211, 51.74013900756836
70.41763305664062, 44.083526611328125
64.2691421508789, 41.18329620361328
61.71693801879883, 39.79118347167969
61.71693801879883, 39.79118347167969
61.83294677734375, 42.80742645263672
61.83294677734375, 42.80742645263672
53.13225173950195, 54.6403694152832
44.54756546020508, 51.04408264160156
44.54756546020508, 51.04408264160156
44.54756546020508, 51.04408264160156
44.54756546020508, 51.04408264160156
46.28770446777344, 55.104408264160156
51.508121490478516, 62.64501190185547
59.28074264526367, 77.03015899658203
67.51740264892578, 83.87471008300781
66.82134246826172, 82.36659240722656
65.31322479248047, 74.82598876953125
65.31322479248047, 74.82598876953125
65.31322479248047, 74.82598876953125
65.31322479248047, 74.82598876953125
68.56148529052734, 79.9303970336914
68.56148529052734, 79.9303970336914
73.43387603759766, 80.2784194946289
77.6102066040039, 57.656612396240234
75.87007141113281, 40.25522232055664
75.87007141113281, 40.25522232055664
75.87007141113281, 40.25522232055664
75.87007141113281, 40.25522232055664
