<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001BBD13AFA70>
[-11.39943695  -8.23488235  -8.09423447]
[-11.89170074  -8.93811417  -8.79747009]
[-7.53164673 -5.         -5.        ]
[-7.53164673 -5.         -5.        ]
[-6.89873505 -5.         -5.        ]
[-6.89873505 -5.         -5.        ]
[-13.57946396 -11.75105667 -11.32911301]
[-11.39943695  -6.8284111   -8.37552643]
[-10.90717316  -7.53164673  -9.43037796]
[-10.90717316  -7.53164673  -9.43037796]
[-10.90717316  -7.53164673  -9.43037796]
[-11.46976089  -9.92264557  -9.43037796]
[-11.32911301 -10.48523331  -9.21940994]
[-7.95358658 -5.         -5.        ]
[-5. -5. -5.]
[-5. -5. -5.]
[-15.19690704 -18.22081757 -14.42334747]
[-12.8059082  -12.24332047 -11.39943695]
[-5.56258774 -5.         -5.        ]
[-5.56258774 -5.         -5.        ]
[-6.61743927 -5.         -5.        ]
[-11.68073273  -7.81293869  -9.21940994]
[-11.68073273  -7.81293869  -9.21940994]
[-7.53164673 -5.         -5.        ]
[-7.6722908 -5.        -5.       ]
[-6.89873505 -5.         -5.        ]
[-13.57946396 -13.01687622 -10.83684921]
[-10.76652527  -9.64134979  -8.72714615]
[-10.76652527  -9.64134979  -8.72714615]
[-11.89170074  -8.93811417  -8.79747009]
[-11.89170074  -8.93811417  -8.79747009]
[-5. -5. -5.]
[-5.42193985 -5.07032394 -5.        ]
[-6.89873505 -5.         -5.        ]
[-6.89873505 -5.         -5.        ]
[-13.57946396 -11.75105667 -11.32911301]
[-11.39943695  -6.8284111   -8.37552643]
[-5.56258774 -5.         -5.        ]
[-10.90717316  -7.53164673  -9.43037796]
[-10.90717316  -7.53164673  -9.43037796]
[-10.90717316  -7.53164673  -9.43037796]
[-11.46976089  -9.92264557  -9.43037796]
[-7.95358658 -5.         -5.        ]
[-7.88326263 -5.         -5.        ]
[-6.75808716 -5.         -5.        ]
[-6.75808716 -5.         -5.        ]
[-11.39943695  -8.23488235  -8.09423447]
[-10.27426147  -7.46132278  -8.72714615]
[-10.27426147  -7.46132278  -8.72714615]
[-10.27426147  -7.46132278  -8.72714615]
[-12.03234863  -6.89873505  -9.21940994]
[-11.68073273  -7.81293869  -9.21940994]
[-12.03234863  -6.89873505  -9.21940994]
[-12.03234863  -6.89873505  -9.21940994]
[-12.10267258  -8.44585037  -8.93811417]
[-12.10267258  -8.44585037  -8.93811417]
[-11.39943695  -8.23488235  -8.09423447]
[-11.46976089  -9.92264557  -9.43037796]
[-11.46976089  -9.92264557  -9.43037796]
[-7.95358658 -5.         -5.        ]
[-6.75808716 -5.         -5.        ]
[-11.39943695  -8.23488235  -8.09423447]
[-11.39943695  -8.23488235  -8.09423447]
[-7.53164673 -5.98452759 -5.        ]
[-7.53164673 -5.98452759 -5.        ]
[-12.10267258 -11.54008484  -8.16455841]
[-11.18846512  -9.85232162  -7.10970306]
[-11.18846512  -9.85232162  -7.10970306]
[-10.83684921  -9.57102585  -7.3206749 ]
[-10.83684921  -9.57102585  -7.3206749 ]
[-10.83684921  -9.57102585  -7.3206749 ]
[-11.11814499 -10.83684921  -7.81293869]
[-6.89873505 -5.         -5.        ]
[-13.57946396 -13.01687622 -10.83684921]
[-11.39943695  -8.23488235  -8.09423447]
[-11.46976089  -9.92264557  -9.43037796]
[-11.32911301 -10.48523331  -9.21940994]
