<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000028D83BFBC30>
[22.75482178 25.03213882]
[24.70156097 22.35078049]
[22.75482178 25.03213882]
[24.70156097 22.35078049]
[22.75482178 25.03213882]
[24.70156097 22.35078049]
[23.04866791 25.28925705]
[24.62809944 21.9467392 ]
[23.04866791 25.28925705]
[24.62809944 21.9467392 ]
[23.8934803  25.32598686]
[25.50964165 21.83654785]
[23.96694183 24.99540901]
[25.50964165 21.83654785]
[23.96694183 24.99540901]
[25.54637337 21.54269981]
[24.04040337 24.73829269]
[25.54637337 21.54269981]
[24.04040337 24.73829269]
[25.14233208 21.46923828]
[24.04040337 24.73829269]
[25.14233208 21.46923828]
[23.82001877 24.26078987]
[25.14233208 21.46923828]
[23.82001877 24.26078987]
[24.73829269 21.61616135]
[23.82001877 24.26078987]
[24.73829269 21.61616135]
[25.03213882 24.00367355]
[22.31404877 24.62809944]
[24.70156097 23.74655724]
[22.35078049 24.92194748]
[25.21579361 24.07713509]
[22.1671257  25.03213882]
[25.80348969 23.63636398]
[22.1671257  25.03213882]
[25.87695122 23.8934803 ]
[21.98347092 25.14233208]
[25.03213882 25.21579361]
[25.54637337 21.76308441]
[25.87695122 23.8934803 ]
[21.98347092 25.14233208]
[25.03213882 25.21579361]
[25.54637337 21.76308441]
[25.87695122 23.8934803 ]
[21.98347092 25.14233208]
[25.58310318 24.84848404]
[21.87327766 25.36271858]
[25.03213882 25.21579361]
[25.54637337 21.76308441]
[25.58310318 24.84848404]
[21.87327766 25.36271858]
[24.37098312 25.50964165]
[25.54637337 21.76308441]
[25.14233208 25.28925705]
[25.65656662 21.61616135]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.14233208 25.28925705]
[25.54637337 21.76308441]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[24.62809944 26.24426079]
[26.20753098 21.76308441]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[24.62809944 26.24426079]
[26.20753098 21.76308441]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.76675797 24.51790619]
[22.1671257  24.95867729]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.76675797 24.51790619]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.95041275 25.36271858]
[21.98347092 25.43618011]
[25.25252533 25.69329643]
[26.20753098 21.76308441]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.95041275 25.36271858]
[21.98347092 25.43618011]
[25.25252533 25.69329643]
[26.20753098 21.76308441]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.95041275 25.36271858]
[21.98347092 25.43618011]
[25.25252533 25.69329643]
[26.20753098 21.76308441]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
[22.02020264 25.21579361]
[25.58310318 26.060606  ]
[26.31772232 21.57943153]
[25.84022141 25.21579361]
