<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-48.11753082 -48.37649536 -49.60657501]
[-48.05278778 -48.37649536 -49.67131424]
[-48.05278778 -48.37649536 -49.67131424]
[-47.79382324 -48.24700928 -49.47708893]
[-47.59960175 -47.79382324 -49.2181282 ]
[-47.79382324 -48.05278778 -49.08864594]
[-47.79382324 -48.05278778 -49.08864594]
[-47.92330933 -47.59960175 -48.89442444]
[-47.85856628 -47.47011948 -48.95916367]
[-47.92330933 -47.72908401 -48.8296814 ]
[-47.72908401 -47.92330933 -49.15338898]
[-48.05278778 -48.50597382 -49.4123497 ]
[-47.92330933 -48.6354599  -49.73605347]
[-47.14641571 -47.72908401 -49.47708893]
[-47.34063721 -47.92330933 -49.34761047]
[-46.7579689  -47.34063721 -48.89442444]
[-47.14641571 -47.5348587  -48.95916367]
[-46.88745117 -47.5348587  -48.31175232]
[-47.01692963 -47.14641571 -48.11753082]
[-47.40538025 -47.01692963 -48.24700928]
[-47.66434479 -47.21115494 -48.31175232]
[-47.27589417 -47.21115494 -48.31175232]
[-47.40538025 -47.34063721 -48.8296814 ]
[-47.92330933 -48.11753082 -49.34761047]
[-47.14641571 -47.5348587  -49.4123497 ]
[-46.36952209 -46.69322968 -49.02390289]
[-46.43426514 -46.62848663 -48.76493835]
[-45.26892471 -45.39840698 -47.66434479]
[-45.20418549 -46.11055756 -46.7579689 ]
[-45.85159302 -46.69322968 -46.82270813]
[-45.46315002 -45.85159302 -46.04581451]
[-46.04581451 -45.78684998 -46.43426514]
[-47.14641571 -46.7579689  -47.5348587 ]
[-46.7579689  -46.43426514 -47.5348587 ]
[-46.1753006  -45.78684998 -47.21115494]
[-46.7579689  -47.14641571 -47.98804855]
[-46.11055756 -46.56374359 -47.98804855]
[-45.78684998 -45.52788925 -48.18227005]
[-45.85159302 -45.91633606 -48.11753082]
[-45.26892471 -45.39840698 -47.66434479]
[-45.13944244 -45.98107529 -46.69322968]
[-45.0746994  -46.1753006  -46.69322968]
[-45.26892471 -45.78684998 -46.11055756]
[-45.91633606 -45.91633606 -46.36952209]
