<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-47.40538025 -47.27589417 -46.7579689 ]
[-47.40538025 -47.27589417 -46.7579689 ]
[-47.40538025 -47.21115494 -46.88745117]
[-47.21115494 -47.40538025 -47.14641571]
[-46.9521904  -47.14641571 -47.01692963]
[-46.9521904 -46.9521904 -46.9521904]
[-47.27589417 -46.88745117 -46.9521904 ]
[-47.34063721 -46.82270813 -46.9521904 ]
[-47.66434479 -47.27589417 -46.82270813]
[-47.66434479 -47.34063721 -46.82270813]
[-47.59960175 -47.34063721 -46.82270813]
[-46.1753006  -46.7579689  -45.78684998]
[-46.49900436 -46.88745117 -46.24003983]
[-46.30477905 -46.1753006  -46.11055756]
[-46.62848663 -46.30477905 -46.49900436]
[-46.69322968 -46.24003983 -46.56374359]
[-46.82270813 -46.24003983 -46.82270813]
[-45.85159302 -46.62848663 -46.04581451]
[-45.85159302 -46.7579689  -45.59262848]
[-47.21115494 -46.49900436 -46.7579689 ]
[-47.27589417 -46.69322968 -47.08167267]
[-47.21115494 -46.82270813 -46.36952209]
[-46.62848663 -46.82270813 -45.72211075]
[-45.0746994  -45.85159302 -45.65737152]
[-46.30477905 -46.1753006  -46.11055756]
[-46.30477905 -46.24003983 -46.1753006 ]
[-46.30477905 -46.49900436 -46.43426514]
[-45.33366394 -45.52788925 -45.59262848]
[-45.33366394 -46.56374359 -45.59262848]
[-44.68625641 -45.72211075 -44.75099564]
[-45.46315002 -45.98107529 -45.33366394]
[-46.49900436 -46.24003983 -45.39840698]
[-46.36952209 -46.24003983 -45.20418549]
[-45.13944244 -44.94522095 -45.26892471]
[-44.36254883 -44.23307037 -43.65039825]
[-44.16832733 -43.97410583 -43.97410583]
[-44.4920311  -44.81573486 -44.2978096 ]
[-44.42729187 -44.16832733 -43.84461975]
[-44.62151337 -44.16832733 -44.03884506]
[-43.77988052 -44.23307037 -44.03884506]
[-43.84461975 -44.68625641 -44.62151337]
[-42.74402618 -44.2978096  -42.80876541]
[-43.97410583 -44.62151337 -44.16832733]
[-44.16832733 -44.36254883 -42.87350464]
[-45.13944244 -45.0746994  -43.90936279]
[-43.65039825 -44.42729187 -43.06772995]
[-43.7151413  -43.7151413  -42.67928314]
[-43.58565521 -43.06772995 -42.4203186 ]
[-42.54980087 -42.74402618 -42.48506165]
[-41.38446045 -42.48506165 -42.09661102]
[-42.6145401  -43.19721222 -42.09661102]
[-42.67928314 -43.00299072 -42.6145401 ]
[-42.87350464 -42.93824768 -43.06772995]
[-41.25498199 -41.64342499 -41.90238953]
[-41.44920349 -41.96713257 -41.8376503 ]
[-41.38446045 -42.80876541 -40.80179214]
[-43.06772995 -43.52091599 -41.57868576]
[-42.22609711 -42.87350464 -40.54283142]
[-42.16135406 -43.00299072 -41.57868576]
[-43.39143372 -42.4203186  -42.4203186 ]
[-41.25498199 -40.93127441 -41.51394653]
[-41.44920349 -41.70816803 -41.90238953]
[-41.96713257 -42.54980087 -41.70816803]
[-43.13246918 -43.26195145 -42.6145401 ]
[-42.16135406 -42.48506165 -42.16135406]
[-41.12549591 -40.73705292 -41.44920349]
[-41.51394653 -42.6145401  -42.48506165]
[-41.25498199 -41.77291107 -41.31972122]
[-41.12549591 -42.48506165 -40.28386688]
[-42.87350464 -42.93824768 -41.25498199]
[-43.06772995 -43.39143372 -41.31972122]
[-40.67230988 -41.70816803 -39.89541626]
[-39.76593781 -39.37748718 -40.60757065]
[-40.93127441 -40.60757065 -41.44920349]
[-39.76593781 -39.83067703 -39.31275177]
[-40.41334534 -41.57868576 -39.37748718]
[-40.80179214 -41.25498199 -39.44223022]
[-41.19023895 -41.25498199 -39.9601593 ]
[-40.08964157 -40.86653137 -40.08964157]
[-39.24800873 -39.57171249 -39.63645172]
[-41.57868576 -42.80876541 -42.09661102]
[-40.67230988 -41.57868576 -40.21912384]
[-40.08964157 -41.51394653 -38.92430115]
[-41.44920349 -41.90238953 -39.89541626]
[-41.90238953 -41.96713257 -39.44223022]
[-40.08964157 -41.19023895 -38.98904419]
[-38.47111511 -38.92430115 -39.24800873]
[-41.44920349 -40.86653137 -41.25498199]
[-39.11852646 -39.63645172 -39.76593781]
[-39.57171249 -40.99601746 -39.31275177]
[-40.34860611 -40.67230988 -38.79482269]
[-41.31972122 -41.57868576 -40.1543808 ]
[-41.25498199 -42.74402618 -41.25498199]
[-37.88844681 -38.34163284 -37.95318604]
[-41.57868576 -41.90238953 -42.09661102]
[-41.19023895 -41.77291107 -41.38446045]
