<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-50.51294708 -51.03087616 -51.41932297]
[-50.31872559 -50.64242935 -51.35458374]
[-50.31872559 -50.64242935 -51.35458374]
[-50.44820786 -50.57769012 -51.2898407 ]
[-50.38346863 -50.51294708 -51.35458374]
[-51.03087616 -50.83665466 -51.48406219]
[-51.16035843 -51.03087616 -51.35458374]
[-51.03087616 -50.77191162 -51.22509766]
[-50.77191162 -50.83665466 -51.0956192 ]
[-50.70716858 -50.70716858 -50.96613312]
[-50.70716858 -51.03087616 -51.22509766]
[-50.44820786 -50.70716858 -51.16035843]
[-49.54183197 -50.25398254 -51.0956192 ]
[-50.05976105 -50.44820786 -51.0956192 ]
[-50.12450409 -50.38346863 -51.16035843]
[-50.44820786 -50.25398254 -50.90139389]
[-50.77191162 -50.70716858 -50.83665466]
[-50.90139389 -50.44820786 -50.96613312]
[-50.96613312 -50.77191162 -51.03087616]
[-50.77191162 -50.83665466 -51.03087616]
[-50.70716858 -50.90139389 -51.48406219]
[-50.64242935 -50.96613312 -51.61354828]
[-49.86553955 -50.77191162 -51.35458374]
[-49.02390289 -49.99501801 -50.44820786]
[-49.54183197 -50.12450409 -50.57769012]
[-49.34761047 -49.86553955 -49.93027878]
[-49.34761047 -49.54183197 -50.12450409]
[-49.99501801 -49.93027878 -50.18924332]
[-50.44820786 -50.31872559 -50.51294708]
[-50.38346863 -49.99501801 -50.31872559]
[-49.93027878 -49.99501801 -50.12450409]
[-50.44820786 -50.70716858 -51.0956192 ]
[-50.05976105 -50.44820786 -50.70716858]
[-49.67131424 -50.25398254 -51.03087616]
[-49.2181282  -50.25398254 -50.44820786]
[-48.44123459 -49.2181282  -49.15338898]
[-49.28286743 -49.54183197 -49.99501801]
[-48.89442444 -49.2181282  -49.99501801]
[-49.67131424 -49.47708893 -50.38346863]
[-49.93027878 -49.60657501 -49.86553955]
[-50.05976105 -49.73605347 -49.80079651]
[-49.47708893 -49.28286743 -49.2181282 ]
[-49.99501801 -49.99501801 -50.31872559]
[-49.60657501 -49.80079651 -50.38346863]
[-48.57071686 -49.08864594 -49.80079651]
[-48.44123459 -48.95916367 -49.4123497 ]
[-48.31175232 -48.89442444 -49.2181282 ]
[-48.11753082 -48.31175232 -49.08864594]
[-47.27589417 -48.31175232 -48.37649536]
[-47.59960175 -47.85856628 -48.76493835]
[-48.6354599  -48.37649536 -49.02390289]
[-48.18227005 -47.66434479 -48.24700928]
[-48.76493835 -48.37649536 -48.18227005]
[-48.76493835 -48.6354599  -48.44123459]
[-48.11753082 -47.98804855 -47.72908401]
[-46.69322968 -46.82270813 -47.59960175]
[-46.88745117 -47.21115494 -48.11753082]
[-46.56374359 -46.9521904  -48.37649536]
[-46.43426514 -47.01692963 -47.72908401]
[-45.52788925 -45.98107529 -46.69322968]
[-46.11055756 -46.24003983 -46.43426514]
[-45.46315002 -46.49900436 -47.01692963]
[-45.20418549 -45.46315002 -45.52788925]
[-47.40538025 -47.27589417 -47.27589417]
[-47.59960175 -47.14641571 -46.7579689 ]
[-46.1753006  -45.20418549 -45.72211075]
[-45.39840698 -45.91633606 -44.94522095]
[-45.78684998 -46.11055756 -45.85159302]
[-44.10358429 -44.81573486 -45.46315002]
[-45.26892471 -45.72211075 -46.56374359]
[-44.16832733 -44.23307037 -46.11055756]
[-44.55677032 -45.20418549 -45.91633606]
[-45.72211075 -45.98107529 -46.7579689 ]
[-44.75099564 -44.88047791 -45.0746994 ]
[-43.84461975 -44.36254883 -44.94522095]
[-44.75099564 -45.33366394 -45.33366394]
[-45.39840698 -45.65737152 -45.59262848]
[-44.68625641 -44.4920311  -44.2978096 ]
[-45.39840698 -44.62151337 -44.23307037]
[-44.94522095 -45.52788925 -44.94522095]
[-44.88047791 -44.62151337 -44.36254883]
[-43.7151413 -44.2978096 -44.4920311]
[-43.52091599 -43.65039825 -44.16832733]
[-44.36254883 -44.94522095 -45.20418549]
[-42.87350464 -43.58565521 -44.88047791]
[-42.54980087 -42.74402618 -43.90936279]
[-45.65737152 -46.04581451 -46.62848663]
[-43.58565521 -44.10358429 -44.10358429]
[-43.00299072 -43.65039825 -43.77988052]
[-43.45617676 -43.7151413  -44.03884506]
[-43.52091599 -43.32669067 -44.4920311 ]
[-42.93824768 -42.48506165 -43.06772995]
[-43.65039825 -43.19721222 -42.54980087]
[-43.84461975 -43.45617676 -43.65039825]
[-45.72211075 -45.85159302 -45.26892471]
[-41.57868576 -42.48506165 -41.64342499]
[-38.92430115 -39.05378723 -39.83067703]
[-43.97410583 -43.84461975 -45.26892471]
[-42.48506165 -42.74402618 -44.2978096 ]
[-41.90238953 -42.35557556 -43.58565521]
[-43.39143372 -43.26195145 -43.84461975]
[-44.68625641 -45.39840698 -45.78684998]
