<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-46.24003983 -46.36952209 -46.30477905]
[-45.91633606 -45.91633606 -46.04581451]
[-45.91633606 -45.91633606 -46.04581451]
[-45.91633606 -45.65737152 -45.39840698]
[-46.36952209 -46.62848663 -45.85159302]
[-46.04581451 -46.1753006  -45.59262848]
[-45.65737152 -45.52788925 -45.59262848]
[-46.04581451 -46.04581451 -46.1753006 ]
[-46.04581451 -46.11055756 -45.98107529]
[-46.04581451 -46.11055756 -45.98107529]
[-45.72211075 -45.65737152 -45.78684998]
[-46.1753006  -45.59262848 -45.91633606]
[-45.78684998 -45.0746994  -45.91633606]
[-45.72211075 -45.78684998 -45.91633606]
[-45.85159302 -45.72211075 -45.46315002]
[-45.33366394 -46.1753006  -45.26892471]
[-46.1753006  -46.30477905 -45.72211075]
[-45.65737152 -45.52788925 -45.59262848]
[-45.59262848 -45.46315002 -45.59262848]
[-45.72211075 -45.59262848 -46.1753006 ]
[-45.98107529 -45.91633606 -46.1753006 ]
[-45.65737152 -45.0746994  -45.91633606]
[-45.78684998 -45.13944244 -45.85159302]
[-45.46315002 -45.00996017 -45.65737152]
[-45.85159302 -45.39840698 -45.59262848]
[-45.20418549 -45.78684998 -45.26892471]
[-45.33366394 -46.1753006  -45.52788925]
[-45.59262848 -46.11055756 -45.39840698]
[-45.46315002 -45.33366394 -44.62151337]
[-45.46315002 -45.39840698 -45.0746994 ]
[-45.20418549 -45.00996017 -45.33366394]
[-44.62151337 -44.81573486 -45.39840698]
[-44.36254883 -44.68625641 -45.33366394]
[-45.20418549 -44.62151337 -45.65737152]
[-44.36254883 -43.58565521 -44.42729187]
[-45.00996017 -44.62151337 -44.62151337]
[-43.65039825 -44.55677032 -44.4920311 ]
[-43.90936279 -44.94522095 -44.62151337]
[-44.2978096  -45.65737152 -44.88047791]
[-44.55677032 -45.20418549 -44.62151337]
[-45.39840698 -45.0746994  -44.36254883]
[-44.81573486 -44.2978096  -43.84461975]
[-44.42729187 -43.97410583 -44.36254883]
[-43.97410583 -44.42729187 -44.94522095]
[-44.16832733 -44.94522095 -45.20418549]
[-43.97410583 -43.39143372 -44.75099564]
[-44.36254883 -43.58565521 -44.42729187]
[-44.16832733 -43.77988052 -44.03884506]
[-43.13246918 -44.36254883 -44.36254883]
[-43.77988052 -45.0746994  -44.55677032]
[-43.84461975 -45.65737152 -44.2978096 ]
[-44.10358429 -45.00996017 -44.4920311 ]
[-44.81573486 -44.94522095 -44.16832733]
[-44.10358429 -43.97410583 -43.97410583]
[-45.00996017 -44.81573486 -45.00996017]
[-44.2978096  -44.88047791 -44.88047791]
[-44.23307037 -44.81573486 -45.20418549]
[-44.4920311  -43.97410583 -44.55677032]
[-43.58565521 -43.19721222 -43.84461975]
[-43.58565521 -42.87350464 -43.39143372]
[-43.39143372 -44.03884506 -44.10358429]
[-43.45617676 -45.20418549 -44.03884506]
[-43.7151413  -45.33366394 -44.10358429]
[-43.7151413  -44.4920311  -44.10358429]
[-44.23307037 -44.03884506 -43.52091599]
[-44.03884506 -43.77988052 -44.16832733]
[-43.7151413  -43.32669067 -44.36254883]
[-43.7151413  -44.42729187 -44.36254883]
[-43.65039825 -44.36254883 -44.68625641]
[-43.58565521 -43.26195145 -44.2978096 ]
[-43.7151413  -43.06772995 -43.90936279]
[-43.45617676 -42.80876541 -43.13246918]
[-42.54980087 -43.77988052 -43.26195145]
[-43.45617676 -44.75099564 -43.90936279]
[-43.26195145 -44.81573486 -43.52091599]
[-43.39143372 -44.36254883 -43.32669067]
[-42.80876541 -42.93824768 -43.00299072]
[-43.45617676 -43.32669067 -43.00299072]
[-44.16832733 -43.84461975 -44.16832733]
[-43.32669067 -43.90936279 -44.03884506]
[-43.00299072 -43.65039825 -43.97410583]
[-43.00299072 -42.80876541 -43.77988052]
[-43.58565521 -42.6145401  -43.7151413 ]
[-43.19721222 -43.06772995 -43.32669067]
[-42.0318718  -42.93824768 -43.19721222]
[-42.09661102 -44.03884506 -43.52091599]
[-41.96713257 -44.36254883 -43.26195145]
[-43.65039825 -45.00996017 -43.58565521]
[-42.74402618 -42.93824768 -42.93824768]
[-43.58565521 -43.06772995 -42.54980087]
[-42.67928314 -42.6145401  -42.48506165]
[-42.09661102 -42.29083633 -42.6145401 ]
[-43.39143372 -44.10358429 -44.10358429]
[-42.48506165 -42.35557556 -43.32669067]
[-42.22609711 -41.8376503  -43.00299072]
[-43.7151413  -42.93824768 -43.84461975]
[-41.57868576 -42.29083633 -42.54980087]
[-41.31972122 -43.39143372 -42.67928314]
[-41.64342499 -43.84461975 -42.6145401 ]
[-41.90238953 -43.90936279 -42.6145401 ]
[-43.06772995 -44.36254883 -42.80876541]
[-42.93824768 -42.74402618 -42.22609711]
[-43.52091599 -43.00299072 -43.26195145]
[-41.38446045 -41.77291107 -42.09661102]
[-41.96713257 -42.6145401  -41.90238953]
[-41.8376503  -42.48506165 -42.35557556]
[-41.19023895 -41.38446045 -42.22609711]
[-42.67928314 -41.64342499 -42.87350464]
[-41.77291107 -40.54283142 -40.60757065]
[-39.89541626 -41.70816803 -41.51394653]
[-40.47808838 -42.29083633 -41.51394653]
[-40.80179214 -43.19721222 -42.09661102]
[-40.93127441 -42.74402618 -40.99601746]
[-41.8376503  -42.74402618 -41.77291107]
[-42.0318718  -41.70816803 -41.25498199]
[-41.12549591 -41.38446045 -41.64342499]
[-40.47808838 -40.86653137 -40.93127441]
[-41.70816803 -41.57868576 -41.90238953]
[-41.31972122 -40.60757065 -41.8376503 ]
