<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-50.31872559 -51.22509766 -50.70716858]
[-50.12450409 -50.96613312 -50.57769012]
[-50.12450409 -50.96613312 -50.57769012]
[-50.12450409 -51.03087616 -50.51294708]
[-49.93027878 -50.64242935 -50.05976105]
[-50.44820786 -51.03087616 -49.93027878]
[-50.51294708 -50.77191162 -49.93027878]
[-50.12450409 -50.70716858 -49.99501801]
[-49.60657501 -50.44820786 -50.12450409]
[-50.18924332 -50.18924332 -49.73605347]
[-50.18924332 -50.38346863 -49.54183197]
[-49.67131424 -49.99501801 -49.02390289]
[-49.54183197 -49.80079651 -48.76493835]
[-49.34761047 -50.57769012 -49.60657501]
[-48.95916367 -50.18924332 -49.80079651]
[-48.6354599  -50.18924332 -49.54183197]
[-48.89442444 -49.99501801 -48.89442444]
[-49.67131424 -50.12450409 -49.08864594]
[-50.25398254 -50.44820786 -49.34761047]
[-49.67131424 -50.12450409 -49.34761047]
[-48.89442444 -49.93027878 -49.4123497 ]
[-49.28286743 -49.34761047 -49.2181282 ]
[-49.2181282  -48.37649536 -47.72908401]
[-49.4123497  -49.02390289 -48.05278778]
[-48.8296814  -48.44123459 -47.72908401]
[-48.70019913 -49.60657501 -48.57071686]
[-48.44123459 -49.73605347 -49.54183197]
[-48.05278778 -49.73605347 -49.2181282 ]
[-48.11753082 -48.95916367 -48.05278778]
[-49.86553955 -50.12450409 -49.2181282 ]
[-50.12450409 -49.80079651 -48.95916367]
[-49.34761047 -49.80079651 -49.28286743]
[-48.57071686 -49.15338898 -48.89442444]
[-48.8296814  -48.89442444 -48.44123459]
[-48.70019913 -47.59960175 -47.40538025]
[-48.11753082 -47.5348587  -47.08167267]
[-48.24700928 -48.24700928 -47.5348587 ]
[-47.92330933 -48.11753082 -47.66434479]
[-47.59960175 -49.47708893 -48.76493835]
[-48.05278778 -49.28286743 -48.11753082]
[-47.92330933 -48.76493835 -47.98804855]
[-49.34761047 -49.60657501 -48.6354599 ]
[-49.34761047 -49.4123497  -48.05278778]
[-48.95916367 -48.95916367 -48.18227005]
[-47.40538025 -48.44123459 -48.44123459]
[-47.66434479 -48.11753082 -47.27589417]
[-47.85856628 -46.82270813 -47.01692963]
[-47.14641571 -46.82270813 -46.04581451]
[-46.62848663 -46.49900436 -45.91633606]
[-46.88745117 -46.49900436 -46.56374359]
[-46.69322968 -48.18227005 -47.92330933]
[-45.65737152 -47.40538025 -46.43426514]
[-47.40538025 -48.31175232 -47.34063721]
[-47.5348587  -48.31175232 -47.01692963]
[-47.79382324 -48.11753082 -46.7579689 ]
[-48.50597382 -48.44123459 -47.59960175]
[-47.59960175 -48.44123459 -47.66434479]
[-46.9521904  -47.92330933 -47.66434479]
[-47.79382324 -47.34063721 -47.14641571]
[-48.11753082 -47.08167267 -46.88745117]
[-47.01692963 -46.62848663 -46.11055756]
[-47.27589417 -46.9521904  -46.62848663]
[-46.04581451 -47.14641571 -46.82270813]
[-46.88745117 -48.31175232 -48.44123459]
[-46.56374359 -47.47011948 -46.9521904 ]
[-47.47011948 -48.37649536 -47.21115494]
[-47.79382324 -48.31175232 -46.69322968]
[-48.18227005 -48.24700928 -47.34063721]
[-47.34063721 -48.18227005 -47.34063721]
[-47.01692963 -48.44123459 -48.24700928]
[-47.27589417 -47.01692963 -46.49900436]
[-47.08167267 -46.1753006  -46.30477905]
[-47.72908401 -47.14641571 -46.49900436]
