<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001FAD2EBBCA0>
[-47.79382324 -48.05278778 -48.05278778]
[-47.92330933 -48.11753082 -48.11753082]
[-47.92330933 -48.11753082 -48.11753082]
[-47.47011948 -47.79382324 -47.92330933]
[-47.27589417 -47.47011948 -47.66434479]
[-47.5348587  -47.72908401 -47.59960175]
[-47.5348587  -47.72908401 -47.59960175]
[-47.47011948 -47.5348587  -47.40538025]
[-47.5348587  -46.82270813 -47.21115494]
[-46.69322968 -46.43426514 -46.62848663]
[-47.21115494 -47.5348587  -47.85856628]
[-47.5348587  -47.92330933 -47.92330933]
[-47.66434479 -48.24700928 -48.24700928]
[-46.82270813 -47.5348587  -47.92330933]
[-46.69322968 -47.21115494 -47.40538025]
[-46.49900436 -47.08167267 -47.14641571]
[-45.98107529 -46.43426514 -46.43426514]
[-46.30477905 -46.69322968 -46.49900436]
[-46.49900436 -46.1753006  -46.11055756]
[-46.7579689  -45.85159302 -46.11055756]
[-46.24003983 -45.65737152 -46.36952209]
[-46.62848663 -46.24003983 -46.88745117]
[-46.04581451 -46.62848663 -46.30477905]
[-46.43426514 -47.21115494 -46.62848663]
[-45.59262848 -46.49900436 -46.69322968]
[-45.65737152 -45.98107529 -46.36952209]
[-45.13944244 -45.26892471 -45.78684998]
[-44.88047791 -45.65737152 -45.13944244]
[-45.52788925 -46.11055756 -45.72211075]
[-45.78684998 -46.24003983 -45.65737152]
[-44.68625641 -44.10358429 -43.7151413 ]
[-44.88047791 -43.52091599 -44.4920311 ]
[-44.88047791 -43.65039825 -44.81573486]
[-44.68625641 -44.03884506 -44.62151337]
[-44.42729187 -44.55677032 -45.39840698]
[-43.97410583 -44.68625641 -45.26892471]
[-43.00299072 -43.65039825 -44.03884506]
[-43.90936279 -44.36254883 -44.75099564]
[-43.00299072 -43.26195145 -43.7151413 ]
[-43.19721222 -43.45617676 -43.52091599]
[-44.36254883 -43.97410583 -44.62151337]
[-43.7151413  -43.19721222 -43.52091599]
[-44.55677032 -43.26195145 -43.77988052]
[-43.84461975 -42.74402618 -42.29083633]
[-44.62151337 -43.77988052 -43.97410583]
[-42.93824768 -42.22609711 -42.87350464]
[-43.13246918 -42.35557556 -44.10358429]
[-44.36254883 -44.81573486 -45.33366394]
[-42.16135406 -42.6145401  -43.65039825]
[-43.52091599 -43.77988052 -44.62151337]
[-42.35557556 -42.80876541 -43.39143372]
[-42.0318718  -41.90238953 -42.4203186 ]
[-41.96713257 -41.12549591 -42.22609711]
[-42.35557556 -42.54980087 -42.6145401 ]
[-42.80876541 -41.77291107 -42.0318718 ]
[-42.87350464 -41.57868576 -42.22609711]
[-43.32669067 -41.96713257 -41.90238953]
[-41.12549591 -40.73705292 -41.06075668]
[-42.22609711 -41.31972122 -42.4203186 ]
[-42.48506165 -42.35557556 -42.87350464]
[-42.6145401  -43.45617676 -43.06772995]
[-41.31972122 -41.77291107 -42.35557556]
[-40.80179214 -41.12549591 -41.64342499]
[-42.16135406 -42.67928314 -43.19721222]
[-40.41334534 -40.28386688 -40.21912384]
[-40.86653137 -40.21912384 -41.06075668]
[-42.74402618 -43.7151413  -43.00299072]
[-42.74402618 -43.45617676 -42.74402618]
[-41.8376503  -40.73705292 -40.54283142]
[-41.90238953 -41.25498199 -40.34860611]
[-41.77291107 -41.12549591 -41.96713257]
[-41.25498199 -40.54283142 -40.93127441]
[-40.60757065 -40.47808838 -40.1543808 ]
[-40.86653137 -40.67230988 -40.08964157]
[-42.09661102 -42.29083633 -41.90238953]
[-40.47808838 -41.77291107 -41.57868576]
[-39.57171249 -39.37748718 -40.47808838]
[-42.74402618 -42.87350464 -43.26195145]
[-40.80179214 -40.47808838 -41.12549591]
[-40.86653137 -40.21912384 -41.06075668]
[-40.28386688 -40.28386688 -39.24800873]
[-41.90238953 -40.99601746 -40.34860611]
[-40.80179214 -40.28386688 -39.24800873]
[-40.80179214 -39.24800873 -39.24800873]
[-41.70816803 -40.1543808  -40.99601746]
[-39.70119476 -39.31275177 -39.76593781]
[-40.47808838 -39.83067703 -40.1543808 ]
[-40.47808838 -39.57171249 -39.18326569]
[-41.12549591 -41.19023895 -40.28386688]
[-40.93127441 -41.31972122 -40.80179214]
[-39.89541626 -40.34860611 -41.12549591]
[-41.06075668 -40.41334534 -41.57868576]
[-41.25498199 -42.16135406 -42.93824768]
[-38.98904419 -39.24800873 -38.79482269]
[-39.37748718 -39.18326569 -38.98904419]
[-40.80179214 -40.86653137 -39.76593781]
[-41.19023895 -40.93127441 -39.89541626]
[-40.73705292 -39.70119476 -39.11852646]
[-41.12549591 -39.70119476 -39.70119476]
[-40.80179214 -40.60757065 -40.73705292]
[-41.12549591 -40.60757065 -40.67230988]
[-40.02490234 -39.57171249 -39.11852646]
[-41.25498199 -40.93127441 -39.9601593 ]
[-40.21912384 -40.34860611 -39.31275177]
[-39.9601593  -39.63645172 -39.57171249]
[-40.80179214 -40.67230988 -41.44920349]
[-41.12549591 -41.25498199 -42.0318718 ]
[-40.86653137 -41.38446045 -41.96713257]
[-38.66533661 -38.08267212 -37.95318604]
[-40.60757065 -41.31972122 -40.21912384]
[-41.12549591 -40.54283142 -39.9601593 ]
[-39.50697327 -38.98904419 -37.5       ]
[-40.67230988 -39.31275177 -38.92430115]
