tm1,tm2,steps
115,118,463915
162,165,464242
189,196,464627
99,103,464829
248,252,465329
111,115,465555
248,252,466055
240,243,466538
172,179,466889
158,163,467210
188,191,467589
85,90,467764
60,52,467876
78,85,468039
159,162,468360
51,39,468450
250,250,468950
133,135,469218
118,122,469458
104,108,469670
80,71,469821
126,129,470076
108,112,470296
144,159,470599
85,76,470760
68,58,470886
133,137,471156
101,113,471370
106,115,471591
106,111,471808
88,97,471993
106,101,472200
69,80,472349
175,179,472703
91,95,472889
85,75,473049
101,105,473255
68,76,473399
128,133,473660
87,94,473841
120,135,474096
106,111,474313
75,82,474470
114,125,474709
104,108,474921
74,66,475061
126,132,475319
85,92,475496
144,148,475788
249,251,476288
82,70,476440
97,101,476638
78,86,476802
85,90,476977
84,91,477152
103,109,477364
92,99,477555
172,175,477902
178,182,478262
52,65,478379
58,55,478492
83,87,478662
80,87,478829
115,119,479063
250,250,479563
251,249,480063
42,40,480145
120,128,480393
109,115,480617
41,38,480696
227,231,481154
126,129,481409
192,195,481796
123,128,482047
81,93,482221
71,83,482375
85,92,482552
99,104,482755
202,205,483162
101,107,483370
124,129,483623
156,161,483940
62,72,484074
63,73,484210
249,251,484710
135,138,484983
101,107,485191
99,106,485396
226,230,485852
107,111,486070
141,143,486354
53,44,486451
183,187,486821
93,99,487013
100,96,487209
170,174,487553
83,72,487708
106,111,487925
115,119,488159
160,164,488483
82,87,488652
132,137,488921
110,117,489148
80,86,489314
116,120,489550
146,150,489846
109,116,490071
88,97,490256
131,136,490523
96,101,490720
91,97,490908
80,86,491074
107,110,491291
93,100,491484
179,182,491845
111,123,492079
104,109,492292
96,108,492496
76,83,492655
104,109,492868
155,161,493184
102,106,493392
76,69,493537
92,100,493729
249,251,494229
178,181,494588
147,157,494892
161,164,495217
113,117,495447
82,90,495619
216,221,496056
177,181,496414
135,138,496687
70,59,496816
91,99,497006
124,128,497258
113,119,497490
93,102,497685
91,96,497872
66,78,498016
82,72,498170
128,132,498430
180,185,498795
93,98,498986
101,106,499193
134,138,499465
78,85,499628
249,251,500128
87,92,500307
89,100,500496
118,123,500737
78,76,500891
65,73,501029
67,74,501170
139,144,501453
200,207,501860
119,129,502108
250,250,502608
102,106,502816
203,208,503227
212,216,503655
89,94,503838
94,99,504031
123,125,504279
88,93,504460
116,123,504699
225,231,505155
75,82,505312
141,145,505598
176,178,505952
149,154,506255
151,155,506561
88,93,506742
111,117,506970
73,79,507122
249,251,507622
87,93,507802
107,113,508022
50,53,508125
73,88,508286
26,27,508339
123,143,508605
105,111,508821
84,90,508995
83,89,509167
102,115,509384
158,166,509708
85,90,509883
166,173,510222
46,46,510314
89,102,510505
248,252,511005
93,101,511199
124,131,511454
59,72,511585
249,251,512085
136,140,512361
89,94,512544
74,81,512699
109,113,512921
127,131,513179
249,251,513679
138,142,513959
96,105,514160
128,133,514421
102,107,514630
98,102,514830
101,107,515038
91,95,515224
86,93,515403
119,124,515646
122,126,515894
215,220,516329
81,91,516501
250,250,517001
70,77,517148
101,106,517355
92,97,517544
96,103,517743
243,245,518231
93,100,518424
126,130,518680
85,91,518856
80,74,519010
155,157,519322
115,119,519556
103,108,519767
116,110,519993
94,100,520187
95,103,520385
110,115,520610
156,161,520927
202,209,521338
98,104,521540
204,209,521953
107,104,522164
114,120,522398
52,54,522504
90,95,522689
109,113,522911
91,105,523107
72,84,523263
110,117,523490
244,249,523983
118,122,524223
226,232,524681
232,234,525147
220,224,525591
33,30,525654
96,101,525851
151,156,526158
92,81,526331
74,75,526480
124,129,526733
77,89,526899
214,218,527331
203,206,527740
48,63,527851
122,125,528098
96,100,528294
248,250,528792
100,106,528998
25,23,529046
166,169,529381
96,101,529578
118,124,529820
74,70,529964
36,39,530039
170,173,530382
49,47,530478
148,150,530776
188,195,531159
151,155,531465
99,104,531668
110,106,531884
49,61,531994
54,67,532115
93,102,532310
63,73,532446
129,136,532711
98,104,532913
113,119,533145
112,115,533372
109,114,533595
158,163,533916
99,104,534119
250,250,534619
76,85,534780
127,134,535041
101,108,535250
84,90,535424
248,252,535924
84,92,536100
93,100,536293
80,88,536461
60,70,536591
140,146,536877
60,69,537006
61,68,537135
79,87,537301
73,84,537458
71,79,537608
79,71,537758
85,92,537935
100,106,538141
69,80,538290
128,131,538549
250,250,539049
64,71,539184
89,96,539369
73,66,539508
200,217,539925
118,122,540165
65,74,540304
249,251,540804
127,130,541061
84,92,541237
74,82,541393
92,98,541583
79,98,541760
55,44,541859
88,95,542042
92,98,542232
120,132,542484
59,69,542612
186,193,542991
63,73,543127
78,90,543295
169,175,543639
189,191,544019
124,127,544270
74,86,544430
124,116,544670
83,90,544843
91,98,545032
142,150,545324
92,98,545514
96,104,545714
102,110,545926
165,173,546264
102,108,546474
74,82,546630
102,110,546842
79,88,547009
57,71,547137
127,121,547385
96,102,547583
228,235,548046
72,84,548202
142,145,548489
249,251,548989
92,97,549178
109,116,549403
125,129,549657
58,67,549782
93,102,549977
57,68,550102
148,152,550402
82,92,550576
92,103,550771
131,135,551037
107,113,551257
143,153,551553
84,91,551728
68,76,551872
81,91,552044
56,70,552170
104,111,552385
108,112,552605
58,69,552732
157,160,553049
61,71,553181
87,99,553367
97,111,553575
77,88,553740
244,250,554234
66,79,554379
188,200,554767
137,142,555046
76,83,555205
157,161,555523
100,103,555726
88,97,555911
78,91,556080
138,146,556364
201,211,556776
82,91,556949
86,93,557128
115,130,557373
93,86,557552
248,252,558052
82,87,558221
88,94,558403
78,87,558568
72,81,558721
100,105,558926
80,88,559094
82,90,559266
204,212,559682
80,85,559847
92,97,560036
111,102,560249
139,149,560537
137,148,560822
93,103,561018
75,85,561178
101,107,561386
197,205,561788
149,156,562093
93,99,562285
108,118,562511
67,79,562657
108,116,562881
80,90,563051
94,102,563247
251,249,563747
216,227,564190
198,204,564592
90,100,564782
122,126,565030
91,99,565220
86,99,565405
64,74,565543
136,141,565820
95,101,566016
163,172,566351
171,181,566703
67,79,566849
110,116,567075
78,87,567240
147,151,567538
106,104,567748
249,251,568248
249,251,568748
78,91,568917
105,112,569134
37,25,569196
102,111,569409
86,97,569592
60,74,569726
98,106,569930
65,74,570069
10,1,570080
75,70,570225
125,131,570481
71,83,570635
247,253,571135
100,110,571345
205,216,571766
48,38,571852
107,115,572074
65,78,572217
86,96,572399
92,79,572570
131,136,572837
76,88,573001
73,82,573156
236,242,573634
246,254,574134
98,107,574339
91,105,574535
159,171,574865
119,124,575108
121,128,575357
212,217,575786
78,85,575949
122,128,576199
81,89,576369
96,100,576565
79,89,576733
79,87,576899
73,85,577057
81,89,577227
94,84,577405
103,92,577600
86,96,577782
70,80,577932
181,182,578295
250,250,578795
153,153,579101
238,242,579581
55,48,579684
105,107,579896
171,175,580242
91,98,580431
100,113,580644
150,161,580955
127,134,581216
210,215,581641
85,94,581820
72,88,581980
234,243,582457
105,111,582673
146,153,582972
99,109,583180
92,101,583373
89,93,583555
175,184,583914
115,119,584148
95,104,584347
85,93,584525
85,97,584707
37,25,584769
75,84,584928
76,91,585095
77,90,585262
249,251,585762
104,112,585978
89,98,586165
77,86,586328
77,86,586491
112,118,586721
52,42,586815
131,137,587083
250,250,587583
115,122,587820
151,148,588119
67,81,588267
251,249,588767
64,53,588884
59,72,589015
70,81,589166
84,93,589343
110,116,589569
69,78,589716
89,98,589903
85,95,590083
75,82,590240
71,83,590394
106,120,590620
78,88,590786
248,252,591286
70,56,591412
79,89,591580
79,69,591728
248,252,592228
77,84,592389
78,91,592558
103,109,592770
110,118,592998
182,186,593366
103,110,593579
29,30,593638
85,93,593816
144,151,594111
56,70,594237
114,121,594472
69,81,594622
89,97,594808
65,75,594948
98,113,595159
108,117,595384
55,69,595508
92,103,595703
118,122,595943
248,252,596443
71,75,596589
102,108,596799
154,155,597108
65,78,597251
57,71,597379
90,99,597568
56,71,597695
73,81,597849
63,72,597984
93,101,598178
83,90,598351
245,255,598851
137,147,599135
249,251,599635
121,125,599881
124,129,600134
83,94,600311
105,112,600528
175,182,600885
68,76,601029
80,91,601200
74,87,601361
91,99,601551
105,115,601771
242,245,602258
106,112,602476
211,215,602902
116,131,603149
154,157,603460
83,92,603635
105,121,603861
53,66,603980
81,92,604153
79,91,604323
81,87,604491
220,228,604939
157,172,605268
74,86,605428
74,86,605588
104,113,605805
64,75,605944
62,72,606078
60,74,606212
97,90,606399
73,83,606555
86,94,606735
79,87,606901
88,95,607084
102,115,607301
174,188,607663
89,98,607850
248,252,608350
55,70,608475
204,210,608889
146,152,609187
244,256,609687
208,212,610107
76,87,610270
202,204,610676
88,97,610861
246,247,611354
70,80,611504
134,136,611774
70,79,611923
76,86,612085
86,95,612266
112,121,612499
98,110,612707
68,75,612850
51,66,612967
235,238,613440
71,81,613592
112,123,613827
225,235,614287
108,114,614509
95,105,614709
76,87,614872
83,73,615028
78,85,615191
77,88,615356
94,105,615555
189,193,615937
184,189,616310
52,66,616428
100,114,616642
132,139,616913
57,70,617040
133,143,617316
165,179,617660
77,86,617823
134,137,618094
93,101,618288
116,126,618530
150,154,618834
100,89,619023
116,126,619265
59,70,619394
87,96,619577
78,86,619741
128,134,620003
250,250,620503
76,88,620667
70,80,620817
83,93,620993
66,77,621136
151,159,621446
76,84,621606
58,70,621734
86,93,621913
75,83,622071
225,232,622528
250,250,623028
95,106,623229
250,250,623729
67,77,623873
145,131,624149
212,198,624559
74,83,624716
80,68,624864
75,87,625026
93,102,625221
75,83,625379
116,122,625617
118,122,625857
90,98,626045
72,83,626200
154,162,626516
63,75,626654
94,105,626853
86,94,627033
148,156,627337
88,93,627518
248,252,628018
102,108,628228
131,140,628499
101,89,628689
174,175,629038
79,90,629207
67,76,629350
81,93,629524
93,101,629718
100,110,629928
93,101,630122
249,251,630622
55,68,630745
84,92,630921
92,103,631116
108,123,631347
248,252,631847
80,91,632018
146,157,632321
99,111,632531
68,80,632679
91,100,632870
74,85,633029
156,169,633354
86,95,633535
68,78,633681
247,253,634181
74,86,634341
96,108,634545
67,77,634689
94,111,634894
95,105,635094
204,205,635503
63,75,635641
69,78,635788
199,201,636188
143,148,636479
138,143,636760
114,132,637006
63,50,637119
250,250,637619
147,163,637929
70,80,638079
88,98,638265
61,74,638400
51,49,638500
88,97,638685
76,87,638848
93,105,639046
70,80,639196
92,102,639390
98,109,639597
88,99,639784
77,87,639948
39,34,640021
99,110,640230
106,113,640449
157,167,640773
130,139,641042
250,250,641542
170,178,641890
209,217,642316
100,106,642522
251,249,643022
190,197,643409
86,95,643590
165,173,643928
131,140,644199
163,166,644528
68,78,644674
98,108,644880
250,250,645380
148,165,645693
81,93,645867
70,79,646016
72,82,646170
104,118,646392
101,106,646599
95,103,646797
145,165,647107
106,114,647327
249,251,647827
81,92,648000
248,252,648500
130,141,648771
178,190,649139
249,251,649639
63,75,649777
84,93,649954
250,250,650454
112,119,650685
250,250,651185
68,83,651336
130,144,651610
248,252,652110
93,100,652303
250,250,652803
110,117,653030
66,77,653173
58,71,653302
72,81,653455
123,117,653695
85,93,653873
57,68,653998
168,177,654343
142,161,654646
88,97,654831
119,127,655077
82,95,655254
98,107,655459
96,108,655663
131,143,655937
99,94,656130
100,109,656339
71,79,656489
95,108,656692
79,87,656858
244,256,657358
198,203,657759
77,91,657927
248,252,658427
115,121,658663
89,101,658853
97,102,659052
83,92,659227
100,106,659433
74,83,659590
77,89,659756
89,98,659943
65,74,660082
240,250,660572
54,69,660695
58,70,660823
88,94,661005
92,100,661197
110,116,661423
76,86,661585
91,99,661775
112,126,662013
75,86,662174
66,79,662319
68,80,662467
68,79,662614
60,71,662745
44,35,662824
81,92,662997
90,95,663182
83,95,663360
87,95,663542
116,123,663781
102,114,663997
215,231,664443
251,249,664943
73,83,665099
118,131,665348
126,141,665615
107,112,665834
93,97,666024
78,76,666178
75,85,666338
81,90,666509
97,107,666713
73,82,666868
175,166,667209
85,93,667387
75,88,667550
99,112,667761
87,96,667944
64,74,668082
121,135,668338
66,76,668480
69,82,668631
133,142,668906
81,79,669066
85,96,669247
186,199,669632
117,124,669873
66,76,670015
97,102,670214
134,146,670494
81,88,670663
233,242,671138
66,78,671282
62,74,671418
137,141,671696
107,124,671927
78,84,672089
54,69,672212
82,93,672387
115,111,672613
212,225,673050
248,252,673550
80,94,673724
250,250,674224
79,89,674392
77,91,674560
84,91,674735
96,91,674922
62,76,675060
250,250,675560
108,114,675782
103,116,676001
220,231,676452
183,194,676829
94,103,677026
118,127,677271
86,96,677453
98,108,677659
250,250,678159
105,112,678376
53,66,678495
240,248,678983
80,93,679156
53,67,679276
251,249,679776
197,209,680182
71,86,680339
152,161,680652
250,250,681152
206,214,681572
62,73,681707
77,86,681870
62,74,682006
81,71,682158
221,228,682607
180,193,682980
94,102,683176
166,174,683516
102,112,683730
73,84,683887
107,115,684109
129,136,684374
65,75,684514
143,152,684809
80,94,684983
85,73,685141
249,251,685641
67,78,685786
250,250,686286
59,70,686415
72,87,686574
72,84,686730
68,77,686875
117,131,687123
136,143,687402
101,110,687613
63,75,687751
85,92,687928
135,140,688203
221,224,688648
124,126,688898
119,127,689144
53,66,689263
82,93,689438
93,100,689631
234,243,690108
66,76,690250
100,108,690458
94,103,690655
101,116,690872
78,88,691038
65,46,691149
97,103,691349
83,94,691526
75,62,691663
127,140,691930
91,100,692121
92,101,692314
73,82,692469
100,103,692672
84,94,692850
78,87,693015
89,99,693203
99,108,693410
75,88,693573
103,118,693794
245,255,694294
135,142,694571
56,68,694695
69,79,694843
184,190,695217
58,48,695323
49,47,695419
73,84,695576
67,78,695721
164,171,696056
82,95,696233
81,90,696404
164,179,696747
62,63,696872
59,71,697002
44,43,697089
84,96,697269
70,62,697401
100,107,697608
72,79,697759
59,70,697888
68,79,698035
149,164,698348
79,91,698518
61,74,698653
113,123,698889
84,91,699064
232,242,699538
220,229,699987
75,63,700125
81,74,700280
114,110,700504
171,181,700856
51,50,700957
116,126,701199
73,68,701340
92,100,701532
74,88,701694
104,115,701913
59,70,702042
109,117,702268
121,136,702525
204,208,702937
68,78,703083
251,249,703583
85,96,703764
54,67,703885
63,74,704022
63,63,704148
70,79,704297
181,188,704666
66,77,704809
244,256,705309
147,157,705613
96,105,705814
94,105,706013
80,89,706182
58,70,706310
72,83,706465
86,95,706646
62,75,706783
168,176,707127
58,51,707236
88,100,707424
90,101,707615
78,88,707781
188,195,708164
83,92,708339
84,94,708517
81,94,708692
115,124,708931
79,90,709100
248,252,709600
52,48,709700
74,85,709859
71,81,710011
81,91,710183
74,86,710343
74,85,710502
69,80,710651
250,250,711151
247,253,711651
249,251,712151
130,145,712426
250,250,712926
64,73,713063
100,110,713273
104,116,713493
63,74,713630
189,200,714019
75,85,714179
250,250,714679
68,79,714826
95,102,715023
60,71,715154
73,83,715310
70,81,715461
78,89,715628
81,91,715800
80,89,715969
94,103,716166
79,90,716335
66,76,716477
70,80,716627
84,94,716805
217,227,717249
60,73,717382
81,94,717557
69,80,717706
247,253,718206
249,251,718706
52,66,718824
250,250,719324
247,253,719824
70,82,719976
87,96,720159
77,89,720325
250,250,720825
248,252,721325
125,137,721587
247,253,722087
121,127,722335
79,89,722503
83,94,722680
62,73,722815
121,131,723067
100,113,723280
106,116,723502
167,181,723850
102,117,724069
73,82,724224
250,250,724724
72,85,724881
72,81,725034
115,127,725276
94,104,725474
75,85,725634
124,135,725893
84,95,726072
112,128,726312
74,85,726471
70,79,726620
234,245,727099
206,211,727516
63,75,727654
192,198,728044
110,116,728270
66,76,728412
101,112,728625
184,196,729005
60,73,729138
135,136,729409
68,79,729556
250,250,730056
61,74,730191
56,68,730315
54,67,730436
94,103,730633
194,210,731037
66,77,731180
174,182,731536
70,81,731687
84,93,731864
79,90,732033
65,79,732177
122,133,732432
81,92,732605
71,83,732759
67,78,732904
113,125,733142
86,94,733322
54,68,733444
89,98,733631
250,250,734131
69,81,734281
104,111,734496
97,104,734697
72,82,734851
69,80,735000
58,71,735129
63,74,735266
176,185,735627
250,250,736127
183,193,736503
186,195,736884
158,167,737209
70,83,737362
250,250,737862
75,87,738024
79,89,738192
131,146,738469
90,99,738658
58,69,738785
83,92,738960
70,79,739109
69,70,739248
250,250,739748
92,101,739941
55,69,740065
71,81,740217
61,75,740353
64,76,740493
81,93,740667
250,250,741167
62,74,741303
247,253,741803
84,71,741958
73,79,742110
53,57,742220
155,163,742538
62,73,742673
135,145,742953
60,73,743086
72,82,743240
103,93,743436
94,104,743634
98,111,743843
71,83,743997
99,107,744203
67,78,744348
75,88,744511
110,103,744724
49,54,744827
80,91,744998
105,118,745221
193,202,745616
86,96,745798
95,108,746001
76,85,746162
137,151,746450
107,119,746676
106,118,746900
109,122,747131
75,86,747292
76,87,747455
66,77,747598
90,101,747789
78,89,747956
240,248,748444
77,88,748609
73,84,748766
250,250,749266
106,121,749493
94,102,749689
81,88,749858
71,82,750011
250,250,750511
116,125,750752
135,143,751030
63,74,751167
74,85,751326
68,81,751475
115,117,751707
80,91,751878
249,251,752378
101,107,752586
159,169,752914
75,86,753075
56,70,753201
72,85,753358
250,250,753858
90,100,754048
98,104,754250
68,79,754397
153,146,754696
248,252,755196
92,105,755393
55,68,755516
103,112,755731
72,80,755883
68,79,756030
86,97,756213
81,93,756387
134,143,756664
104,117,756885
78,88,757051
239,248,757538
73,85,757696
246,254,758196
56,70,758322
67,79,758468
80,93,758641
90,102,758833
69,79,758981
192,207,759380
188,198,759766
73,84,759923
156,171,760250
101,91,760442
250,250,760942
70,50,761062
99,106,761267
195,203,761665
119,129,761913
64,78,762055
77,87,762219
60,73,762352
72,82,762506
250,250,763006
84,94,763184
247,253,763684
75,84,763843
93,106,764042
75,87,764204
61,72,764337
137,141,764615
95,104,764814
151,162,765127
59,72,765258
69,81,765408
81,92,765581
63,75,765719
85,94,765898
53,68,766019
67,79,766165
117,121,766403
64,74,766541
86,97,766724
58,71,766853
146,158,767157
250,250,767657
70,83,767810
68,79,767957
62,74,768093
129,142,768364
78,90,768532
79,70,768681
211,220,769112
55,68,769235
61,73,769369
89,78,769536
197,211,769944
77,87,770108
250,250,770608
60,73,770741
219,214,771174
250,250,771674
91,77,771842
67,79,771988
63,77,772128
250,250,772628
57,70,772755
29,28,772812
77,88,772977
78,89,773144
76,87,773307
61,73,773441
250,250,773941
61,74,774076
59,71,774206
249,251,774706
201,210,775117
83,96,775296
90,98,775484
121,132,775737
250,250,776237
250,250,776737
60,73,776870
85,97,777052
174,187,777413
66,79,777558
250,250,778058
162,174,778394
132,144,778670
250,250,779170
130,142,779442
172,171,779785
132,139,780056
91,103,780250
76,89,780415
80,90,780585
194,205,780984
83,94,781161
143,153,781457
63,75,781595
78,68,781741
44,44,781829
58,72,781959
63,76,782098
237,244,782579
55,69,782703
69,82,782854
162,169,783185
178,188,783551
154,163,783868
125,136,784129
69,81,784279
99,106,784484
65,75,784624
81,95,784800
142,146,785088
75,84,785247
51,43,785341
58,70,785469
250,250,785969
59,72,786100
155,164,786419
66,77,786562
77,90,786729
97,105,786931
66,75,787072
188,196,787456
62,74,787592
68,78,787738
140,149,788027
73,67,788167
82,92,788341
78,89,788508
194,202,788904
250,250,789404
92,104,789600
91,102,789793
81,93,789967
56,68,790091
250,250,790591
247,253,791091
71,82,791244
82,94,791420
76,86,791582
62,75,791719
79,89,791887
250,250,792387
67,79,792533
62,75,792670
54,67,792791
70,82,792943
89,101,793133
250,250,793633
172,179,793984
79,89,794152
62,76,794290
63,74,794427
151,163,794741
59,70,794870
74,83,795027
76,85,795188
93,108,795389
95,108,795592
93,101,795786
102,117,796005
76,87,796168
94,81,796343
86,96,796525
249,251,797025
63,74,797162
71,79,797312
75,88,797475
80,92,797647
79,90,797816
85,73,797974
81,93,798148
250,250,798648
104,101,798853
74,86,799013
250,250,799513
114,125,799752
133,143,800028
67,80,800175
83,92,800350
65,77,800492
92,101,800685
94,103,800882
250,250,801382
78,87,801547
110,124,801781
82,81,801944
250,250,802444
103,115,802662
80,81,802823
44,40,802907
250,250,803407
56,68,803531
61,66,803658
119,128,803905
126,116,804147
250,250,804647
72,84,804803
63,78,804944
77,88,805109
170,189,805468
160,165,805793
84,93,805970
88,97,806155
94,89,806338
91,100,806529
93,103,806725
64,76,806865
64,77,807006
81,91,807178
64,75,807317
66,77,807460
74,84,807618
130,149,807897
63,75,808035
87,96,808218
74,86,808378
144,156,808678
78,60,808816
192,199,809207
62,72,809341
88,99,809528
250,250,810028
250,250,810528
250,250,811028
77,88,811193
108,115,811416
112,120,811648
77,89,811814
63,75,811952
76,86,812114
247,253,812614
142,156,812912
250,250,813412
246,254,813912
250,250,814412
63,76,814551
83,94,814728
134,127,814989
155,165,815309
63,76,815448
87,97,815632
76,88,815796
109,122,816027
250,250,816527
82,92,816701
80,91,816872
64,75,817011
71,83,817165
71,84,817320
91,100,817511
76,89,817676
88,97,817861
103,88,818052
105,115,818272
66,79,818417
59,73,818549
247,253,819049
63,77,819189
60,72,819321
132,147,819600
86,80,819766
102,90,819958
81,92,820131
79,57,820267
63,74,820404
76,88,820568
101,110,820779
65,77,820921
92,74,821087
75,64,821226
67,80,821373
250,250,821873
65,75,822013
67,76,822156
74,87,822317
75,87,822479
71,83,822633
87,99,822819
71,81,822971
61,72,823104
250,250,823604
63,73,823740
73,87,823900
84,97,824081
54,58,824193
98,92,824383
115,125,824623
59,63,824745
63,74,824882
65,76,825023
141,150,825314
97,83,825494
115,120,825729
59,71,825859
57,61,825977
112,119,826208
64,75,826347
185,173,826705
68,79,826852
250,250,827352
72,74,827498
250,250,827998
55,60,828113
250,250,828613
84,65,828762
60,63,828885
65,69,829019
80,82,829181
89,98,829368
78,90,829536
73,83,829692
53,65,829810
112,120,830042
91,93,830226
79,88,830393
89,100,830582
72,81,830735
72,55,830862
73,61,830996
68,83,831147
61,74,831282
55,46,831383
107,116,831606
71,63,831740
69,73,831882
59,63,832004
77,81,832162
102,96,832360
124,129,832613
56,50,832719
35,30,832784
77,89,832950
62,67,833079
51,40,833170
68,80,833318
89,94,833501
250,250,834001
92,97,834190
93,84,834367
76,63,834506
250,250,835006
67,55,835128
73,84,835285
56,61,835402
96,102,835600
85,95,835780
250,250,836280
87,90,836457
71,82,836610
250,250,837110
73,59,837242
82,92,837416
60,71,837547
54,66,837667
80,92,837839
83,93,838015
60,73,838148
63,77,838288
64,50,838402
74,86,838562
76,91,838729
72,71,838872
67,65,839004
161,169,839334
83,89,839506
70,80,839656
65,78,839799
62,73,839934
117,128,840179
84,97,840360
247,253,840860
57,70,840987
160,173,841320
85,95,841500
45,38,841583
72,85,841740
247,253,842240
81,92,842413
72,83,842568
249,251,843068
61,74,843203
250,250,843703
83,92,843878
92,88,844058
248,252,844558
81,93,844732
99,107,844938
77,87,845102
163,173,845438
70,73,845581
72,82,845735
73,83,845891
252,248,846391
56,68,846515
89,97,846701
133,144,846978
68,79,847125
249,251,847625
250,250,848125
73,83,848281
64,49,848394
62,75,848531
106,115,848752
71,55,848878
62,73,849013
69,80,849162
72,82,849316
166,176,849658
95,104,849857
72,83,850012
250,250,850512
250,250,851012
72,85,851169
250,250,851669
84,95,851848
71,81,852000
68,82,852150
68,81,852299
77,90,852466
68,81,852615
70,79,852764
114,123,853001
107,119,853227
91,98,853416
62,73,853551
109,98,853758
69,79,853906
63,50,854019
67,81,854167
84,95,854346
73,82,854501
136,148,854785
75,86,854946
73,84,855103
56,69,855228
76,88,855392
76,88,855556
64,76,855696
70,81,855847
78,87,856012
250,250,856512
140,152,856804
60,71,856935
74,85,857094
85,96,857275
134,122,857531
70,82,857683
64,53,857800
67,79,857946
72,83,858101
250,250,858601
56,69,858726
154,145,859025
250,250,859525
95,88,859708
90,76,859874
56,70,860000
250,250,860500
78,90,860668
90,102,860860
101,111,861072
250,250,861572
70,80,861722
73,83,861878
74,85,862037
76,86,862199
65,76,862340
117,128,862585
88,98,862771
250,250,863271
65,77,863413
70,55,863538
80,89,863707
64,75,863846
211,221,864278
67,77,864422
72,85,864579
56,69,864704
250,250,865204
59,71,865334
68,79,865481
241,238,865960
250,250,866460
62,74,866596
69,83,866748
72,85,866905
77,88,867070
250,250,867570
85,96,867751
59,72,867882
250,250,868382
250,250,868882
108,120,869110
67,78,869255
65,76,869396
98,87,869581
71,85,869737
78,89,869904
69,80,870053
145,132,870330
250,250,870830
62,75,870967
78,90,871135
84,94,871313
87,97,871497
70,82,871649
65,80,871794
67,80,871941
63,74,872078
84,76,872238
250,250,872738
101,97,872936
134,130,873200
82,94,873376
64,77,873517
68,81,873666
96,107,873869
117,108,874094
194,184,874472
112,101,874685
231,240,875156
93,105,875354
250,250,875854
250,250,876354
77,91,876522
137,133,876792
98,111,877001
250,250,877501
155,166,877822
209,221,878252
62,75,878389
57,70,878516
170,181,878867
99,96,879062
208,219,879489
98,110,879697
250,250,880197
55,68,880320
59,71,880450
102,115,880667
72,82,880821
100,113,881034
126,138,881298
138,152,881588
68,81,881737
250,250,882237
47,62,882346
101,115,882562
250,250,883062
58,70,883190
250,250,883690
63,75,883828
63,74,883965
250,250,884465
76,89,884630
70,81,884781
86,95,884962
241,252,885455
65,78,885598
85,97,885780
67,79,885926
79,91,886096
65,77,886238
251,245,886734
158,172,887064
251,249,887564
54,67,887685
165,178,888028
74,84,888186
106,117,888409
64,75,888548
96,107,888751
250,250,889251
66,54,889371
64,75,889510
82,93,889685
77,86,889848
168,181,890197
110,95,890402
138,148,890688
72,83,890843
101,113,891057
78,90,891225
77,88,891390
65,77,891532
250,250,892032
56,69,892157
156,166,892479
84,95,892658
250,250,893158
64,74,893296
59,72,893427
250,250,893927
249,251,894427
160,154,894741
67,78,894886
66,80,895032
116,127,895275
249,251,895775
82,96,895953
250,250,896453
73,85,896611
67,80,896758
79,59,896896
81,92,897069
239,251,897559
250,250,898059
69,82,898210
59,70,898339
65,77,898481
59,71,898611
83,95,898789
74,86,898949
87,99,899135
76,88,899299
59,70,899428
79,90,899597
83,98,899778
74,86,899938
62,74,900074
250,250,900574
82,94,900750
250,250,901250
65,79,901394
67,79,901540
105,117,901762
133,144,902039
73,86,902198
250,250,902698
66,79,902843
78,90,903011
250,250,903511
64,75,903650
63,76,903789
216,215,904220
85,95,904400
195,210,904805
117,129,905051
68,79,905198
61,72,905331
61,74,905466
75,86,905627
68,78,905773
250,250,906273
56,70,906399
71,83,906553
63,58,906674
92,104,906870
80,92,907042
80,92,907214
83,64,907361
53,67,907481
59,70,907610
76,89,907775
58,71,907904
113,127,908144
191,194,908529
250,250,909029
94,90,909213
215,224,909652
81,93,909826
79,92,909997
250,250,910497
57,70,910624
74,86,910784
250,250,911284
58,72,911414
76,89,911579
62,73,911714
79,90,911883
64,76,912023
69,80,912172
83,95,912350
250,250,912850
76,88,913014
61,73,913148
250,250,913648
250,250,914148
250,250,914648
250,250,915148
60,72,915280
93,105,915478
102,115,915695
54,68,915817
101,88,916006
53,66,916125
250,250,916625
250,250,917125
81,95,917301
42,39,917382
250,250,917882
136,145,918163
71,60,918294
74,87,918455
250,250,918955
250,250,919455
64,77,919596
74,87,919757
66,79,919902
250,250,920402
229,227,920858
250,250,921358
76,89,921523
59,73,921655
67,80,921802
250,250,922302
74,86,922462
82,72,922616
84,99,922799
245,255,923299
73,85,923457
250,250,923957
73,86,924116
174,186,924476
62,75,924613
58,72,924743
67,78,924888
250,250,925388
49,37,925474
82,97,925653
63,76,925792
82,95,925969
37,26,926032
103,116,926251
58,71,926380
250,250,926880
64,78,927022
250,250,927522
72,85,927679
75,87,927841
250,250,928341
78,91,928510
47,33,928590
71,85,928746
53,67,928866
74,88,929028
56,69,929153
59,73,929285
83,96,929464
64,80,929608
221,232,930061
58,39,930158
53,65,930276
103,118,930497
74,86,930657
250,250,931157
61,75,931293
71,86,931450
90,103,931643
66,80,931789
70,82,931941
74,87,932102
78,92,932272
56,71,932399
