<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x00000224BF92F990>
[-72.29878998 -71.93495178 -71.81367493]
[-72.29878998 -71.93495178 -71.81367493]
[-72.35942841 -72.11686707 -72.17750549]
[-72.35942841 -72.11686707 -72.17750549]
[-71.93495178 -72.23814392 -72.29878998]
[-72.11686707 -71.99559021 -71.99559021]
[-71.93495178 -71.87431335 -71.57111359]
[-71.87431335 -72.54134369 -71.87431335]
[-71.75302887 -72.54134369 -72.23814392]
[-71.75302887 -72.42006683 -72.42006683]
[-71.63175201 -72.60198212 -72.17750549]
[-71.63175201 -72.60198212 -72.17750549]
[-72.42006683 -72.35942841 -72.05622864]
[-72.29878998 -72.48070526 -71.99559021]
[-72.29878998 -72.11686707 -72.11686707]
[-72.54134369 -71.99559021 -71.93495178]
[-72.05622864 -71.99559021 -72.29878998]
[-72.60198212 -72.11686707 -71.81367493]
[-72.96582031 -72.23814392 -71.63175201]
[-72.29878998 -72.11686707 -71.93495178]
[-72.35942841 -71.87431335 -71.87431335]
[-72.35942841 -72.66262054 -71.93495178]
[-71.87431335 -72.84454346 -71.93495178]
[-72.11686707 -72.05622864 -71.99559021]
[-72.23814392 -72.60198212 -71.93495178]
[-72.17750549 -71.87431335 -71.87431335]
[-71.99559021 -71.57111359 -71.81367493]
[-72.42006683 -71.81367493 -71.87431335]
[-72.11686707 -72.17750549 -72.05622864]
[-72.48070526 -72.48070526 -72.05622864]
[-72.11686707 -72.17750549 -72.05622864]
[-72.11686707 -72.17750549 -72.05622864]
[-72.60198212 -72.11686707 -71.87431335]
[-72.23814392 -71.87431335 -71.87431335]
[-71.93495178 -71.57111359 -71.87431335]
[-72.29878998 -72.54134369 -71.99559021]
[-72.66262054 -72.48070526 -71.99559021]
[-72.48070526 -72.35942841 -71.93495178]
[-72.66262054 -72.05622864 -71.51047516]
[-71.99559021 -71.14663696 -71.93495178]
[-72.05622864 -71.63175201 -72.11686707]
[-72.54134369 -71.63175201 -71.75302887]
[-72.42006683 -71.99559021 -71.99559021]
[-71.63175201 -71.69239044 -71.63175201]
[-72.05622864 -71.81367493 -71.93495178]
[-71.99559021 -71.81367493 -72.05622864]
[-71.75302887 -71.81367493 -71.81367493]
[-72.23814392 -71.87431335 -71.81367493]
[-72.7232666  -72.48070526 -71.81367493]
[-71.87431335 -71.93495178 -71.63175201]
[-71.81367493 -71.57111359 -71.44983673]
[-72.11686707 -72.17750549 -71.3891983 ]
[-72.60198212 -72.60198212 -71.44983673]
[-72.05622864 -71.87431335 -71.26791382]
[-71.69239044 -71.57111359 -71.44983673]
[-71.75302887 -70.60088348 -71.63175201]
[-72.23814392 -71.32855225 -71.57111359]
[-72.66262054 -71.99559021 -71.75302887]
[-71.75302887 -72.23814392 -72.35942841]
[-71.75302887 -72.29878998 -72.35942841]
[-72.05622864 -72.48070526 -72.23814392]
[-72.35942841 -72.11686707 -72.11686707]
[-72.78390503 -72.23814392 -71.87431335]
