<generator object TPPO.save_probs.<locals>.<genexpr> at 0x00000149A9F04040>
[ 6.16522789 20.22194862]
[28.3600502   7.02835989]
[ 6.16522789 20.22194862]
[28.3600502   7.02835989]
[ 5.17879152 24.53760719]
[28.3600502   7.02835989]
[ 5.17879152 24.53760719]
[28.3600502   7.02835989]
[ 4.80887794 17.38594246]
[22.44143105  6.4118371 ]
[ 4.56226873 19.11220741]
[20.22194862  7.39827394]
[ 6.04192352 17.87916183]
[20.22194862  7.39827394]
[ 6.04192352 17.87916183]
[19.23551178  7.39827394]
[ 6.04192352 17.87916183]
[19.23551178  7.39827394]
[ 7.2749691  15.04315662]
[19.23551178  7.39827394]
[ 7.2749691  15.04315662]
[20.34525299  6.28853273]
[ 7.2749691  15.04315662]
[20.34525299  6.28853273]
[ 9.49445152 11.22071552]
[20.34525299  6.28853273]
[ 9.49445152 11.22071552]
[20.34525299  6.28853273]
[ 9.49445152 11.22071552]
[20.34525299  6.28853273]
[10.35758305  9.49445152]
[ 7.2749691  13.81011105]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[ 9.49445152 10.97410583]
[23.18125725  6.90505552]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[ 9.49445152 10.97410583]
[23.18125725  6.90505552]
[11.59062862  9.12453747]
[ 6.78175116 16.76942062]
[14.91985226  7.64488268]
[ 6.78175116 16.76942062]
[12.57706547  9.0012331 ]
[ 6.78175116 16.76942062]
[12.57706547  9.0012331 ]
[ 5.42540073 20.83847046]
[12.57706547  9.0012331 ]
[ 5.42540073 20.83847046]
[12.57706547  9.0012331 ]
[ 5.42540073 20.83847046]
[10.11097431  9.0012331 ]
[ 5.42540073 20.83847046]
[10.11097431  9.0012331 ]
[ 5.42540073 20.83847046]
[10.11097431  9.0012331 ]
[ 4.56226873 24.16769409]
[10.11097431  9.0012331 ]
[ 4.56226873 24.16769409]
[11.34401989 10.23427868]
[ 4.56226873 24.16769409]
[11.34401989 10.23427868]
[ 4.56226873 35.01849747]
[11.34401989 10.23427868]
