<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001C99B496500>
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-20.570961   -13.03425598 -23.31158066]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-21.5497551  -12.64274216 -23.50733948]
[-20.570961   -13.03425598 -23.31158066]
[-20.570961   -13.03425598 -23.31158066]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-18.71125793 -13.1321373  -23.21370316]
[-19.3964119  -12.64274216 -23.40946198]
[-19.3964119  -12.64274216 -23.40946198]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.00489426 -12.83850098 -23.80097961]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-19.98368835 -12.54486084 -24.09461594]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.96247864 -12.44698334 -22.82218552]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-20.27732468 -13.03425598 -22.72430801]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
[-18.71125793 -13.1321373  -23.21370316]
