tm1,tm2,steps
2,10,68338
16,4,68358
8,9,68375
19,10,68404
28,31,68463
9,0,68472
13,2,68487
14,16,68517
28,29,68574
22,23,68619
6,6,68631
9,2,68642
14,11,68667
11,1,68679
28,27,68734
8,3,68745
9,9,68763
10,1,68774
6,5,68785
41,43,68869
9,15,68893
0,10,68903
19,17,68939
28,22,68989
80,72,69141
11,9,69161
34,33,69228
8,6,69242
8,7,69257
13,10,69280
19,13,69312
35,40,69387
12,13,69412
15,13,69440
16,6,69462
16,4,69482
16,19,69517
33,48,69598
32,32,69662
34,26,69722
63,65,69850
9,2,69861
14,3,69878
16,15,69909
2,9,69920
16,17,69953
2,12,69967
17,16,70000
85,84,70169
23,23,70215
36,35,70286
47,45,70378
3,10,70391
40,39,70470
16,6,70492
26,37,70555
16,17,70588
57,57,70702
8,7,70717
5,12,70734
9,7,70750
2,9,70761
14,15,70790
13,14,70817
21,15,70853
38,47,70938
11,3,70952
9,0,70961
9,0,70970
9,2,70981
16,14,71011
21,20,71052
18,18,71088
8,3,71099
9,7,71115
1,8,71124
16,15,71155
15,10,71180
12,18,71210
59,70,71339
58,56,71453
6,15,71474
1,10,71485
7,5,71497
9,3,71509
30,30,71569
6,4,71579
7,1,71587
16,16,71619
22,24,71665
5,12,71682
9,1,71692
8,18,71718
11,11,71740
21,13,71774
17,18,71809
13,12,71834
13,13,71860
17,18,71895
6,8,71909
5,8,71922
7,1,71930
9,9,71948
13,14,71975
23,24,72022
36,36,72094
13,6,72113
8,1,72122
8,2,72132
4,7,72143
54,57,72254
6,9,72269
8,11,72288
6,11,72305
22,9,72336
9,15,72360
13,13,72386
8,11,72405
17,7,72429
46,39,72514
11,5,72530
4,13,72547
4,7,72558
11,22,72591
9,0,72600
8,3,72611
5,7,72623
23,22,72668
28,16,72712
8,14,72734
12,14,72760
35,44,72839
12,13,72864
18,18,72900
34,38,72972
39,36,73047
14,5,73066
37,33,73136
12,3,73151
14,14,73179
52,54,73285
28,30,73343
20,20,73383
15,14,73412
33,33,73478
10,4,73492
31,30,73553
19,11,73583
25,25,73633
60,61,73754
18,18,73790
1,9,73800
15,17,73832
0,9,73841
85,75,74001
36,22,74059
26,21,74106
13,12,74131
11,8,74150
9,7,74166
9,6,74181
33,26,74240
17,17,74274
40,40,74354
9,1,74364
21,35,74420
39,42,74501
66,77,74644
6,6,74656
51,55,74762
24,25,74811
6,4,74821
5,18,74844
15,21,74880
8,7,74895
53,55,75003
45,58,75106
30,36,75172
11,9,75192
51,38,75281
11,5,75297
9,9,75315
13,14,75342
20,37,75399
31,50,75480
131,128,75739
9,1,75749
34,24,75807
48,44,75899
25,11,75935
25,14,75974
28,14,76016
10,24,76050
12,4,76066
34,24,76124
5,14,76143
12,11,76166
16,5,76187
13,13,76213
5,9,76227
13,3,76243
14,4,76261
46,63,76370
12,12,76394
12,5,76411
10,9,76430
13,13,76456
3,11,76470
18,17,76505
7,7,76519
0,10,76529
14,13,76556
11,20,76587
29,35,76651
10,0,76661
11,7,76679
25,24,76728
24,22,76774
15,16,76805
13,13,76831
20,20,76871
87,88,77046
34,34,77114
19,19,77152
26,13,77191
28,27,77246
10,11,77267
26,30,77323
57,70,77450
6,8,77464
24,27,77515
7,6,77528
43,50,77621
14,15,77650
14,14,77678
13,6,77697
23,24,77744
33,22,77799
49,33,77881
4,13,77898
54,67,78019
50,60,78129
120,103,78352
95,87,78534
45,46,78625
50,53,78728
8,8,78744
16,14,78774
17,10,78801
11,10,78822
19,16,78857
25,10,78892
39,27,78958
11,8,78977
0,9,78986
3,13,79002
0,10,79012
13,13,79038
42,38,79118
8,14,79140
44,45,79229
5,8,79242
8,5,79255
10,1,79266
0,9,79275
20,23,79318
4,7,79329
11,12,79352
1,10,79363
5,14,79382
10,5,79397
9,10,79416
27,22,79465
9,0,79474
14,5,79493
37,26,79556
15,20,79591
10,2,79603
11,3,79617
11,8,79636
33,35,79704
5,8,79717
11,3,79731
13,14,79758
24,22,79804
9,0,79813
21,16,79850
23,23,79896
49,40,79985
8,6,79999
1,9,80009
19,19,80047
19,18,80084
37,46,80167
7,9,80183
14,4,80201
79,79,80359
28,30,80417
15,14,80446
33,23,80502
20,10,80532
10,1,80543
21,15,80579
11,5,80595
3,12,80610
8,18,80636
1,9,80646
0,10,80656
11,9,80676
26,23,80725
8,6,80739
3,11,80753
4,12,80769
10,17,80796
5,16,80817
7,16,80840
7,10,80857
9,17,80883
43,56,80982
134,142,81258
8,3,81269
0,9,81278
2,10,81290
7,15,81312
52,51,81415
24,23,81462
185,187,81834
19,16,81869
30,36,81935
54,45,82034
2,9,82045
31,31,82107
64,57,82228
1,10,82239
9,5,82253
12,10,82275
20,20,82315
15,19,82349
37,38,82424
9,9,82442
37,35,82514
8,2,82524
9,1,82534
16,8,82558
26,16,82600
26,29,82655
22,17,82694
13,5,82712
8,15,82735
15,21,82771
9,2,82782
3,10,82795
0,9,82804
5,14,82823
12,6,82841
23,30,82894
3,12,82909
1,10,82920
9,4,82933
12,11,82956
8,4,82968
10,0,82978
27,30,83035
10,1,83046
18,27,83091
9,0,83100
18,17,83135
15,12,83162
11,3,83176
15,16,83207
66,42,83315
11,12,83338
9,1,83348
2,10,83360
22,12,83394
11,4,83409
37,30,83476
10,9,83495
23,23,83541
70,53,83664
35,45,83744
11,8,83763
1,8,83772
29,31,83832
42,50,83924
0,8,83932
2,9,83943
26,22,83991
1,10,84002
7,15,84024
40,39,84103
29,29,84161
45,48,84254
0,8,84262
1,9,84272
57,41,84370
7,10,84387
30,32,84449
9,9,84467
0,10,84477
15,12,84504
12,3,84519
11,3,84533
46,56,84635
16,19,84670
24,36,84730
23,33,84786
33,27,84846
45,39,84930
146,143,85219
100,106,85425
64,60,85549
50,54,85653
6,8,85667
1,9,85677
11,14,85702
1,10,85713
28,40,85781
8,0,85789
26,28,85843
28,31,85902
13,16,85931
8,1,85940
13,12,85965
21,22,86008
19,19,86046
10,2,86058
11,8,86077
21,17,86115
12,12,86139
2,11,86152
37,37,86226
11,0,86237
6,15,86258
8,0,86266
10,0,86276
10,2,86288
10,2,86300
7,10,86317
21,21,86359
21,20,86400
20,8,86428
9,11,86448
15,5,86468
1,10,86479
12,11,86502
1,8,86511
1,9,86521
17,17,86555
1,7,86563
12,4,86579
0,8,86587
68,63,86718
9,9,86736
1,8,86745
17,21,86783
15,14,86812
46,45,86903
11,18,86932
31,19,86982
0,9,86991
3,10,87004
83,76,87163
60,51,87274
19,24,87317
1,8,87326
32,34,87392
2,9,87403
39,45,87487
1,9,87497
0,8,87505
6,7,87518
0,9,87527
8,16,87551
0,8,87559
19,10,87588
0,8,87596
20,23,87639
240,234,88113
57,58,88228
14,19,88261
49,46,88356
32,39,88427
16,15,88458
13,5,88476
8,7,88491
71,69,88631
41,44,88716
15,13,88744
45,54,88843
7,5,88855
8,19,88882
59,58,88999
21,19,89039
86,94,89219
6,13,89238
9,1,89248
6,5,89259
0,8,89267
9,0,89276
11,5,89292
11,7,89310
9,0,89319
8,0,89327
7,4,89338
10,9,89357
58,58,89473
12,4,89489
27,28,89544
28,30,89602
23,24,89649
81,82,89812
20,21,89853
41,43,89937
18,8,89963
27,30,90020
8,12,90040
6,14,90060
2,11,90073
17,11,90101
2,10,90113
10,1,90124
8,9,90141
33,42,90216
2,11,90229
10,2,90241
0,10,90251
8,2,90261
12,3,90276
25,27,90328
67,71,90466
28,24,90518
4,13,90535
8,0,90543
1,11,90555
3,12,90570
1,11,90582
7,17,90606
10,0,90616
9,0,90625
4,7,90636
7,7,90650
15,13,90678
11,5,90694
15,6,90715
10,0,90725
21,28,90774
3,10,90787
12,19,90818
36,35,90889
0,10,90899
1,10,90910
3,11,90924
31,29,90984
10,17,91011
17,24,91052
10,24,91086
47,58,91191
17,14,91222
18,18,91258
21,19,91298
25,25,91348
21,6,91375
14,8,91397
44,47,91488
19,21,91528
8,10,91546
11,9,91566
50,45,91661
7,8,91676
5,7,91688
3,8,91699
31,31,91761
9,12,91782
5,7,91794
7,10,91811
170,167,92148
11,11,92170
9,17,92196
23,17,92236
0,8,92244
31,32,92307
17,9,92333
28,26,92387
29,24,92440
16,6,92462
10,1,92473
9,0,92482
87,74,92643
13,2,92658
10,0,92668
66,77,92811
31,34,92876
27,25,92928
42,46,93016
44,27,93087
17,12,93116
1,8,93125
8,1,93134
6,14,93154
9,0,93163
27,25,93215
41,40,93296
15,24,93335
9,1,93345
1,8,93354
86,78,93518
7,4,93529
8,17,93554
2,9,93565
6,14,93585
8,14,93607
0,8,93615
37,34,93686
18,19,93723
26,31,93780
3,10,93793
19,19,93831
32,20,93883
60,55,93998
117,114,94229
7,10,94246
71,75,94392
78,76,94546
2,11,94559
2,8,94569
6,14,94589
14,18,94621
4,9,94634
7,1,94642
20,20,94682
21,24,94727
17,17,94761
11,2,94774
35,39,94848
13,14,94875
46,56,94977
18,20,95015
18,10,95043
11,0,95054
17,18,95089
9,1,95099
12,5,95116
17,15,95148
24,25,95197
22,17,95236
0,9,95245
0,9,95254
1,9,95264
0,8,95272
3,11,95286
7,15,95308
18,20,95346
13,12,95371
8,10,95389
179,180,95748
43,45,95836
18,19,95873
22,32,95927
9,0,95936
1,9,95946
12,8,95966
8,3,95977
15,7,95999
1,9,96009
10,0,96019
2,11,96032
35,38,96105
27,27,96159
14,8,96181
11,12,96204
98,99,96401
30,32,96463
7,3,96473
10,1,96484
47,38,96569
46,47,96662
64,56,96782
72,61,96915
8,1,96924
14,14,96952
19,20,96991
14,13,97018
13,11,97042
14,15,97071
9,0,97080
19,21,97120
9,9,97138
45,49,97232
4,8,97244
1,9,97254
9,2,97265
22,29,97316
34,42,97392
12,2,97406
42,38,97486
3,11,97500
11,1,97512
12,4,97528
20,22,97570
9,17,97596
10,3,97609
29,18,97656
30,40,97726
1,9,97736
11,2,97749
14,8,97771
1,10,97782
5,13,97800
16,8,97824
7,15,97846
5,12,97863
42,42,97947
25,31,98003
9,0,98012
26,31,98069
9,11,98089
5,7,98101
7,10,98118
13,11,98142
14,13,98169
8,0,98177
10,0,98187
15,23,98225
27,23,98275
3,14,98292
10,6,98308
1,11,98320
0,8,98328
15,25,98368
0,9,98377
20,28,98425
0,8,98433
36,38,98507
3,11,98521
13,12,98546
0,9,98555
0,10,98565
4,14,98583
17,18,98618
16,15,98649
61,67,98777
6,14,98797
0,9,98806
46,48,98900
8,1,98909
15,13,98937
38,32,99007
62,48,99117
60,51,99228
94,96,99418
6,8,99432
33,28,99493
17,18,99528
16,16,99560
8,1,99569
0,10,99579
5,13,99597
9,18,99624
48,52,99724
2,9,99735
8,0,99743
2,10,99755
81,71,99907
6,8,99921
13,14,99948
1,8,99957
5,9,99971
23,33,100027
40,42,100109
45,48,100202
62,62,100326
4,7,100337
9,0,100346
5,14,100365
45,45,100455
31,31,100517
130,123,100770
38,40,100848
5,9,100862
9,1,100872
1,10,100883
10,1,100894
12,3,100909
19,8,100936
9,0,100945
18,7,100970
6,3,100979
12,12,101003
21,21,101045
10,0,101055
27,24,101106
48,46,101200
11,8,101219
14,4,101237
16,15,101268
6,6,101280
29,37,101346
20,17,101383
146,151,101680
21,27,101728
56,47,101831
2,13,101846
1,9,101856
7,21,101884
6,5,101895
9,0,101904
0,8,101912
0,8,101920
1,9,101930
16,15,101961
21,20,102002
5,7,102014
15,6,102035
15,8,102058
11,15,102084
8,3,102095
10,2,102107
27,35,102169
7,15,102191
0,9,102200
49,50,102299
0,10,102309
2,10,102321
17,27,102365
31,38,102434
12,16,102462
8,17,102487
9,17,102513
4,13,102530
1,10,102541
47,52,102640
10,0,102650
54,57,102761
78,83,102922
0,10,102932
31,35,102998
15,14,103027
0,8,103035
16,16,103067
14,14,103095
28,29,103152
39,35,103226
18,18,103262
13,21,103296
9,0,103305
32,26,103363
10,1,103374
26,19,103419
48,39,103506
51,62,103619
26,26,103671
73,78,103822
26,37,103885
53,54,103992
30,27,104049
17,6,104072
30,31,104133
19,11,104163
26,37,104226
11,10,104247
5,17,104269
43,45,104357
1,8,104366
6,7,104379
27,27,104433
18,18,104469
3,13,104485
5,17,104507
11,1,104519
10,1,104530
42,63,104635
49,50,104734
26,27,104787
17,16,104820
10,11,104841
19,18,104878
29,27,104934
9,0,104943
94,96,105133
46,36,105215
29,27,105271
26,24,105321
13,5,105339
16,9,105364
12,13,105389
15,4,105408
40,25,105473
47,49,105569
23,24,105616
13,12,105641
94,100,105835
0,9,105844
19,26,105889
0,9,105898
8,2,105908
65,74,106047
1,9,106057
8,2,106067
13,20,106100
39,36,106175
74,75,106324
16,15,106355
95,88,106538
12,5,106555
6,10,106571
27,31,106629
0,10,106639
4,12,106655
21,30,106706
8,10,106724
23,28,106775
15,19,106809
59,59,106927
6,3,106936
20,23,106979
9,7,106995
8,0,107003
23,23,107049
13,22,107084
9,0,107093
176,165,107434
9,0,107443
47,36,107526
153,160,107839
10,2,107851
9,1,107861
10,0,107871
3,13,107887
9,2,107898
80,89,108067
6,14,108087
10,22,108119
15,19,108153
9,8,108170
12,18,108200
33,34,108267
19,18,108304
31,31,108366
33,22,108421
12,9,108442
91,89,108622
11,2,108635
36,36,108707
13,21,108741
17,16,108774
4,10,108788
14,5,108807
38,39,108884
14,8,108906
11,1,108918
30,29,108977
7,9,108993
33,31,109057
0,9,109066
0,9,109075
14,15,109104
17,15,109136
41,33,109210
20,19,109249
80,89,109418
12,6,109436
21,22,109479
8,15,109502
31,30,109563
2,10,109575
23,21,109619
69,67,109755
29,22,109806
11,0,109817
49,50,109916
1,11,109928
9,0,109937
13,5,109955
1,9,109965
2,8,109975
15,23,110013
0,9,110022
0,8,110030
1,11,110042
1,9,110052
1,10,110063
6,8,110077
0,9,110086
0,8,110094
28,39,110161
0,9,110170
74,65,110309
9,0,110318
10,8,110336
96,81,110513
22,30,110565
54,62,110681
16,25,110722
1,9,110732
6,8,110746
99,102,110947
13,13,110973
25,28,111026
20,33,111079
26,28,111133
112,104,111349
93,89,111531
28,28,111587
29,34,111650
57,71,111778
50,61,111889
17,17,111923
22,26,111971
9,0,111980
7,4,111991
8,4,112003
8,5,112016
44,45,112105
23,23,112151
14,13,112178
10,12,112200
20,21,112241
27,28,112296
11,10,112317
17,20,112354
33,36,112423
8,7,112438
9,2,112449
10,0,112459
13,5,112477
9,0,112486
10,12,112508
10,0,112518
9,0,112527
26,14,112567
8,20,112595
10,13,112618
7,6,112631
13,7,112651
37,29,112717
33,31,112781
45,43,112869
10,1,112880
10,0,112890
11,2,112903
11,14,112928
7,9,112944
68,57,113069
0,8,113077
2,11,113090
6,8,113104
84,93,113281
15,16,113312
54,41,113407
24,23,113454
17,18,113489
68,60,113617
16,13,113646
50,38,113734
23,29,113786
1,9,113796
1,9,113806
11,27,113844
6,14,113864
24,21,113909
20,17,113946
14,22,113982
11,10,114003
27,37,114067
15,15,114097
29,20,114146
10,2,114158
0,9,114167
10,11,114188
1,9,114198
19,19,114236
22,22,114280
73,84,114437
10,1,114448
22,14,114484
2,9,114495
0,10,114505
24,23,114552
18,18,114588
4,14,114606
17,18,114641
57,72,114770
9,1,114780
10,19,114809
11,8,114828
15,16,114859
10,8,114877
51,51,114979
14,20,115013
37,38,115088
3,12,115103
34,44,115181
9,9,115199
161,151,115511
44,38,115593
91,85,115769
18,13,115800
55,52,115907
21,18,115946
17,6,115969
30,22,116021
26,26,116073
16,17,116106
1,9,116116
1,9,116126
9,1,116136
3,12,116151
11,4,116166
1,10,116177
1,10,116188
27,23,116238
56,59,116353
40,53,116446
3,12,116461
1,8,116470
16,6,116492
4,8,116504
13,4,116521
2,11,116534
15,9,116558
10,8,116576
8,1,116585
16,5,116606
58,59,116723
13,13,116749
20,8,116777
17,11,116805
9,9,116823
24,37,116884
8,9,116901
24,25,116950
18,18,116986
19,20,117025
13,12,117050
6,7,117063
0,10,117073
19,19,117111
0,10,117121
0,10,117131
0,10,117141
15,6,117162
6,3,117171
18,10,117199
11,10,117220
7,10,117237
4,6,117247
15,11,117273
38,42,117353
88,94,117535
0,10,117545
66,74,117685
8,15,117708
2,12,117722
12,16,117750
25,16,117791
8,0,117799
0,10,117809
1,8,117818
17,13,117848
31,29,117908
15,5,117928
23,33,117984
7,5,117996
61,72,118129
9,3,118141
67,74,118282
36,42,118360
47,63,118470
8,20,118498
12,9,118519
13,29,118561
2,12,118575
41,33,118649
24,19,118692
27,25,118744
0,8,118752
13,13,118778
45,53,118876
20,18,118914
16,13,118943
0,9,118952
10,4,118966
107,114,119187
2,11,119200
10,3,119213
17,26,119256
10,0,119266
20,11,119297
0,8,119305
10,0,119315
18,6,119339
6,14,119359
22,9,119390
97,86,119573
84,76,119733
44,45,119822
6,4,119832
107,113,120052
7,5,120064
34,31,120129
12,11,120152
21,19,120192
44,36,120272
14,7,120293
14,6,120313
25,27,120365
19,16,120400
17,16,120433
9,0,120442
21,20,120483
9,0,120492
9,0,120501
9,0,120510
8,5,120523
13,13,120549
47,45,120641
72,73,120786
74,84,120944
52,47,121043
27,23,121093
12,18,121123
10,9,121142
7,4,121153
129,133,121415
74,71,121560
51,63,121674
100,106,121880
35,41,121956
26,34,122016
51,49,122116
9,0,122125
9,1,122135
6,6,122147
8,1,122156
10,0,122166
7,7,122180
16,13,122209
33,29,122271
8,5,122284
15,12,122311
13,12,122336
5,13,122354
17,6,122377
9,0,122386
32,33,122451
21,14,122486
19,20,122525
12,3,122540
10,0,122550
9,0,122559
6,7,122572
0,9,122581
14,15,122610
9,7,122626
8,2,122636
0,10,122646
4,12,122662
0,9,122671
1,11,122683
7,3,122693
10,0,122703
77,78,122858
40,31,122929
22,16,122967
7,8,122982
12,4,122998
16,14,123028
72,71,123171
21,21,123213
16,15,123244
17,15,123276
19,18,123313
10,0,123323
9,0,123332
9,2,123343
3,12,123358
4,11,123373
32,32,123437
0,8,123445
14,13,123472
4,11,123487
8,8,123503
22,21,123546
21,21,123588
29,30,123647
3,12,123662
48,37,123747
12,4,123763
77,71,123911
69,67,124047
169,175,124391
41,41,124473
17,8,124498
112,118,124728
30,28,124786
28,22,124836
21,16,124873
42,51,124966
9,0,124975
9,6,124990
55,56,125101
8,0,125109
10,9,125128
77,86,125291
30,26,125347
9,21,125377
76,73,125526
6,6,125538
42,40,125620
17,24,125661
4,10,125675
34,31,125740
10,0,125750
21,26,125797
39,46,125882
9,0,125891
0,9,125900
8,0,125908
11,4,125923
4,8,125935
20,12,125967
13,3,125983
22,21,126026
32,17,126075
8,10,126093
0,9,126102
18,15,126135
8,6,126149
7,20,126176
26,26,126228
9,10,126247
16,17,126280
10,11,126301
5,7,126313
18,16,126347
7,2,126356
31,29,126416
16,16,126448
11,23,126482
2,12,126496
18,18,126532
17,18,126567
14,15,126596
31,24,126651
1,9,126661
11,1,126673
10,4,126687
8,13,126708
8,5,126721
9,4,126734
11,0,126745
23,23,126791
6,8,126805
29,28,126862
8,18,126888
8,0,126896
11,20,126927
31,19,126977
1,8,126986
0,9,126995
2,9,127006
24,23,127053
22,33,127108
10,1,127119
3,9,127131
0,8,127139
48,56,127243
27,17,127287
20,22,127329
20,18,127367
92,103,127562
29,39,127630
29,38,127697
26,25,127748
64,62,127874
21,23,127918
18,27,127963
6,8,127977
38,41,128056
20,20,128096
29,25,128150
7,9,128166
10,11,128187
27,26,128240
2,9,128251
19,17,128287
39,42,128368
9,9,128386
9,18,128413
15,16,128444
130,116,128690
15,7,128712
16,13,128741
12,12,128765
15,7,128787
10,0,128797
2,10,128809
10,0,128819
8,0,128827
32,30,128889
47,46,128982
20,28,129030
9,1,129040
14,14,129068
34,26,129128
9,17,129154
15,15,129184
20,23,129227
3,11,129241
19,28,129288
2,9,129299
26,29,129354
18,22,129394
48,31,129473
5,14,129492
24,23,129539
9,7,129555
2,9,129566
14,22,129602
22,34,129658
10,1,129669
24,22,129715
4,12,129731
0,8,129739
48,51,129838
5,17,129860
58,56,129974
50,48,130072
8,15,130095
15,15,130125
32,27,130184
21,21,130226
8,1,130235
14,16,130265
5,10,130280
30,27,130337
0,8,130345
30,32,130407
13,12,130432
37,40,130509
24,35,130568
9,7,130584
34,45,130663
0,9,130672
122,132,130926
8,6,130940
29,35,131004
61,75,131140
12,4,131156
91,94,131341
17,20,131378
128,118,131624
209,204,132037
0,10,132047
13,5,132065
29,26,132120
18,19,132157
11,18,132186
48,57,132291
2,11,132304
18,18,132340
3,11,132354
16,7,132377
2,11,132390
21,12,132423
17,18,132458
249,251,132958
3,9,132970
1,9,132980
0,8,132988
25,15,133028
17,7,133052
0,9,133061
8,0,133069
8,0,133077
12,4,133093
9,1,133103
30,17,133150
44,43,133237
15,17,133269
13,12,133294
9,1,133304
20,32,133356
13,13,133382
7,5,133394
6,6,133406
7,5,133418
13,12,133443
9,0,133452
5,14,133471
17,15,133503
14,13,133530
0,9,133539
25,13,133577
25,14,133616
8,8,133632
24,16,133672
10,11,133693
13,15,133721
29,32,133782
13,14,133809
24,25,133858
8,4,133870
55,54,133979
32,28,134039
7,7,134053
9,1,134063
26,24,134113
19,17,134149
18,10,134177
20,18,134215
10,4,134229
10,1,134240
27,31,134298
24,24,134346
32,41,134419
15,13,134447
17,16,134480
1,9,134490
0,9,134499
1,9,134509
4,10,134523
4,13,134540
2,8,134550
62,64,134676
8,16,134700
33,37,134770
12,11,134793
14,4,134811
12,11,134834
10,8,134852
10,0,134862
1,10,134873
10,10,134893
12,13,134918
2,8,134928
7,14,134949
47,56,135052
19,18,135089
8,0,135097
8,3,135108
8,2,135118
6,7,135131
17,20,135168
31,31,135230
22,24,135276
248,252,135776
147,150,136073
13,7,136093
7,6,136106
8,2,136116
69,70,136255
3,13,136271
3,13,136287
21,19,136327
0,10,136337
15,5,136357
10,9,136376
27,27,136430
1,10,136441
15,14,136470
9,0,136479
11,12,136502
12,23,136537
12,4,136553
1,10,136564
10,2,136576
25,26,136627
4,12,136643
12,2,136657
32,35,136724
9,1,136734
30,24,136788
16,6,136810
21,20,136851
130,133,137114
9,11,137134
0,9,137143
13,14,137170
16,4,137190
22,20,137232
21,19,137272
0,8,137280
23,24,137327
15,14,137356
42,40,137438
17,15,137470
0,8,137478
8,19,137505
17,20,137542
62,64,137668
11,3,137682
3,7,137692
32,33,137757
17,24,137798
0,8,137806
0,8,137814
0,9,137823
19,18,137860
20,20,137900
14,15,137929
12,3,137944
8,6,137958
30,29,138017
11,16,138044
23,32,138099
9,1,138109
10,0,138119
12,7,138138
13,8,138159
8,3,138170
6,7,138183
7,11,138201
10,9,138220
8,1,138229
1,10,138240
3,12,138255
10,10,138275
12,2,138289
9,9,138307
0,9,138316
0,10,138326
4,13,138343
175,177,138695
14,13,138722
8,7,138737
7,2,138746
33,31,138810
9,0,138819
10,22,138851
10,20,138881
18,18,138917
0,10,138927
7,1,138935
4,14,138953
2,11,138966
32,45,139043
9,13,139065
71,73,139209
17,16,139242
92,103,139437
13,11,139461
35,40,139536
20,19,139575
12,16,139603
29,35,139667
4,13,139684
28,30,139742
9,7,139758
10,3,139771
11,9,139791
12,13,139816
11,1,139828
7,6,139841
12,4,139857
13,13,139883
18,18,139919
35,35,139989
16,15,140020
43,29,140092
229,227,140548
11,4,140563
8,6,140577
18,17,140612
0,9,140621
189,187,140997
10,1,141008
1,10,141019
0,9,141028
1,11,141040
15,15,141070
20,21,141111
12,7,141130
2,11,141143
1,10,141154
1,9,141164
15,14,141193
8,1,141202
25,27,141254
13,15,141282
44,44,141370
2,10,141382
134,135,141651
12,16,141679
41,42,141762
15,15,141792
13,14,141819
17,14,141850
3,11,141864
114,104,142082
31,42,142155
15,22,142192
56,58,142306
4,8,142318
3,12,142333
18,23,142374
6,13,142393
9,18,142420
8,0,142428
12,10,142450
1,9,142460
1,9,142470
17,14,142501
30,29,142560
12,12,142584
26,29,142639
31,39,142709
63,52,142824
22,21,142867
22,20,142909
17,5,142931
16,22,142969
25,33,143027
51,40,143118
23,25,143166
9,0,143175
16,16,143207
10,0,143217
9,0,143226
23,25,143274
12,14,143300
17,19,143336
15,11,143362
18,19,143399
12,22,143433
7,18,143458
0,8,143466
19,19,143504
11,11,143526
5,12,143543
10,13,143566
44,62,143672
16,18,143706
9,9,143724
8,6,143738
5,14,143757
0,8,143765
45,51,143861
22,12,143895
2,12,143909
0,11,143920
0,9,143929
7,14,143950
20,9,143979
4,7,143990
10,0,144000
41,38,144079
6,7,144092
21,11,144124
6,9,144139
1,10,144150
15,15,144180
17,7,144204
2,10,144216
15,15,144246
23,25,144294
100,103,144497
23,32,144552
18,16,144586
12,14,144612
18,27,144657
12,12,144681
31,31,144743
26,30,144799
9,2,144810
16,15,144841
42,38,144921
34,44,144999
13,13,145025
64,78,145167
8,1,145176
39,44,145259
25,24,145308
19,17,145344
1,11,145356
26,25,145407
49,47,145503
21,21,145545
14,13,145572
1,8,145581
18,16,145615
86,76,145777
1,9,145787
0,10,145797
1,10,145808
12,19,145839
28,27,145894
25,30,145949
12,19,145980
0,9,145989
6,14,146009
10,0,146019
0,9,146028
10,0,146038
10,0,146048
26,22,146096
12,5,146113
10,9,146132
12,9,146153
15,15,146183
23,21,146227
53,51,146331
26,24,146381
10,0,146391
15,7,146413
18,17,146448
23,31,146502
9,17,146528
14,3,146545
34,33,146612
38,34,146684
22,23,146729
11,1,146741
26,37,146804
16,6,146826
3,11,146840
10,0,146850
20,11,146881
1,9,146891
0,10,146901
10,11,146922
14,5,146941
5,8,146954
7,10,146971
14,13,146998
9,5,147012
11,9,147032
0,8,147040
19,25,147084
0,10,147094
12,9,147115
21,23,147159
9,6,147174
9,0,147183
31,43,147257
29,30,147316
27,26,147369
13,13,147395
59,68,147522
12,4,147538
17,26,147581
68,69,147718
26,38,147782
22,21,147825
15,16,147856
4,16,147876
0,10,147886
5,15,147906
3,13,147922
13,13,147948
251,249,148448
10,20,148478
15,25,148518
44,41,148603
22,29,148654
11,10,148675
147,159,148981
23,20,149024
19,16,149059
25,23,149107
23,30,149160
16,10,149186
13,22,149221
9,6,149236
8,0,149244
3,12,149259
42,43,149344
10,11,149365
4,13,149382
42,31,149455
31,32,149518
3,11,149532
9,0,149541
23,11,149575
9,0,149584
7,4,149595
11,10,149616
9,9,149634
18,9,149661
9,10,149680
105,98,149883
23,11,149917
13,6,149936
22,19,149977
37,31,150045
12,13,150070
7,5,150082
21,9,150112
19,17,150148
11,12,150171
12,13,150196
14,22,150232
26,26,150284
24,33,150341
36,16,150393
1,11,150405
19,19,150443
26,22,150491
11,10,150512
48,47,150607
8,9,150624
19,23,150666
12,15,150693
11,2,150706
9,0,150715
26,16,150757
2,11,150770
13,16,150799
36,33,150868
5,13,150886
9,1,150896
11,3,150910
11,17,150938
0,9,150947
10,2,150959
3,13,150975
11,6,150992
0,8,151000
12,7,151019
1,8,151028
11,19,151058
32,29,151119
23,21,151163
18,16,151197
15,16,151228
18,9,151255
10,10,151275
13,12,151300
43,46,151389
138,140,151667
4,14,151685
0,9,151694
9,8,151711
36,36,151783
59,47,151889
0,8,151897
49,56,152002
10,7,152019
41,41,152101
44,44,152189
0,8,152197
27,20,152244
11,1,152256
8,0,152264
19,10,152293
0,9,152302
35,38,152375
15,18,152408
17,10,152435
10,1,152446
5,8,152459
13,13,152485
10,8,152503
26,26,152555
65,76,152696
11,11,152718
77,63,152858
10,8,152876
32,29,152937
17,16,152970
15,14,152999
22,27,153048
9,1,153058
10,8,153076
53,61,153190
58,59,153307
36,38,153381
13,12,153406
9,3,153418
35,41,153494
35,38,153567
10,0,153577
9,0,153586
9,1,153596
10,0,153606
11,1,153618
25,12,153655
162,165,153982
29,30,154041
21,10,154072
15,14,154101
14,4,154119
4,7,154130
5,10,154145
15,3,154163
13,7,154183
6,8,154197
13,13,154223
1,11,154235
23,12,154270
20,9,154299
29,27,154355
28,27,154410
28,27,154465
37,26,154528
20,23,154571
1,11,154583
