<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000002B3050F3DF0>
[34.07582855 35.0710907 ]
[35.30805588 33.3175354 ]
[34.07582855 35.0710907 ]
[35.30805588 33.3175354 ]
[34.07582855 35.0710907 ]
[35.30805588 33.3175354 ]
[33.64928818 34.64455032]
[35.30805588 33.3175354 ]
[33.74407578 34.69194412]
[35.26066208 33.175354  ]
[33.83886337 34.69194412]
[35.26066208 33.175354  ]
[33.83886337 34.69194412]
[34.69194412 32.98578262]
[34.26540375 34.07582855]
[32.27488327 34.73933792]
[33.74407578 34.69194412]
[35.30805588 33.3175354 ]
[33.74407578 34.69194412]
[35.26066208 33.175354  ]
[33.83886337 34.69194412]
[35.26066208 33.175354  ]
[33.83886337 34.9763031 ]
[35.1658783  32.93838882]
[34.21800995 34.12322235]
[32.27488327 35.0710907 ]
[33.55450439 35.0236969 ]
[35.59241867 33.3175354 ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.1658783  32.93838882]
[34.21800995 34.12322235]
[32.27488327 35.0710907 ]
[33.55450439 35.0236969 ]
[35.59241867 33.3175354 ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.1658783  32.93838882]
[33.83886337 34.9763031 ]
[35.1658783  32.93838882]
[34.21800995 34.12322235]
[32.27488327 35.0710907 ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.63980865 33.175354  ]
[33.83886337 34.9763031 ]
[35.1658783  32.93838882]
[34.21800995 34.12322235]
[32.27488327 35.0710907 ]
[33.55450439 35.0236969 ]
[35.59241867 33.3175354 ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.55450439 35.0236969 ]
[35.63980865 33.175354  ]
[33.93365097 35.1184845 ]
[35.59241867 33.412323  ]
[33.93365097 35.1184845 ]
[35.21327209 33.2227478 ]
[33.93365097 35.1184845 ]
[35.21327209 33.2227478 ]
[34.31279755 34.21800995]
[32.41706085 35.1184845 ]
[33.64928818 35.1184845 ]
[35.59241867 33.64928818]
[33.64928818 35.1184845 ]
[35.59241867 33.412323  ]
[33.64928818 35.1184845 ]
[35.59241867 33.412323  ]
[33.93365097 35.1184845 ]
[35.59241867 33.412323  ]
[33.93365097 35.1184845 ]
[35.59241867 33.412323  ]
[33.93365097 35.1184845 ]
[35.21327209 33.2227478 ]
[33.93365097 35.1184845 ]
[35.21327209 33.2227478 ]
[34.31279755 34.21800995]
[32.41706085 35.1184845 ]
[33.64928818 35.1184845 ]
[35.59241867 33.64928818]
[33.64928818 35.1184845 ]
[35.59241867 33.64928818]
[33.64928818 35.1184845 ]
[35.59241867 33.412323  ]
[33.64928818 35.1184845 ]
[35.45023727 33.93365097]
[33.93365097 35.1184845 ]
[35.45023727 33.93365097]
[33.93365097 35.1184845 ]
[35.45023727 33.93365097]
[33.93365097 35.1184845 ]
[35.45023727 33.93365097]
[33.93365097 35.1184845 ]
[35.30805588 33.5071106 ]
[33.93365097 35.1184845 ]
[35.30805588 33.5071106 ]
[34.31279755 34.21800995]
[32.41706085 35.1184845 ]
[33.5071106 34.9289093]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[33.64928818 35.1184845 ]
[35.30805588 34.07582855]
[32.98578262 35.0710907 ]
[35.30805588 34.07582855]
[32.98578262 35.0710907 ]
[35.30805588 34.07582855]
[32.98578262 35.0710907 ]
[35.30805588 34.07582855]
[32.98578262 35.0710907 ]
[35.30805588 34.07582855]
[32.89099503 34.9289093 ]
[35.30805588 34.07582855]
[32.89099503 34.9289093 ]
[35.30805588 34.36019135]
[32.93838882 35.0236969 ]
[35.30805588 34.36019135]
[32.93838882 35.0236969 ]
[35.30805588 34.36019135]
[32.93838882 35.0236969 ]
[35.30805588 34.36019135]
[32.93838882 35.0236969 ]
[35.30805588 34.36019135]
[32.93838882 35.0236969 ]
[34.21800995 34.40758133]
[34.26540375 32.79620743]
[35.1184845 34.8815155]
[32.93838882 35.0236969 ]
[35.1184845 34.8815155]
[32.93838882 35.0236969 ]
[34.21800995 34.40758133]
[34.07582855 33.08057022]
[35.1184845 34.8815155]
[32.60663605 34.40758133]
[35.1184845 34.8815155]
[32.60663605 34.40758133]
[33.60189438 34.26540375]
[34.07582855 33.08057022]
[34.40758133 34.8341217 ]
[34.78672791 33.08057022]
[34.40758133 34.8341217 ]
[34.78672791 33.08057022]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.40758133 32.89099503]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.40758133 32.89099503]
[34.78672791 33.83886337]
[33.2701416  34.78672791]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.40758133 34.8341217 ]
[34.78672791 33.08057022]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.40758133 32.89099503]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.59715652 34.78672791]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.02843475]
[32.93838882 34.73933792]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.40758133 32.89099503]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.59715652 34.78672791]
[34.78672791 33.08057022]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.02843475]
[32.93838882 34.73933792]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.40758133 32.89099503]
[34.50236893 34.02843475]
[33.2701416  34.78672791]
[35.1658783  34.59715652]
[32.93838882 34.73933792]
[34.40758133 34.8341217 ]
[34.78672791 33.08057022]
[33.83886337 34.69194412]
[34.59715652 32.84360123]
[34.50236893 34.69194412]
[34.02843475 32.74881363]
