actor_1,actor_2
41.269840240478516, 49.404762268066406
43.25396728515625, 47.02381134033203
39.087303161621094, 48.015872955322266
42.06349182128906, 38.29365158081055
49.80158615112305, 39.28571319580078
58.92856979370117, 35.119049072265625
61.30952453613281, 43.05555725097656
53.57143020629883, 44.0476188659668
49.20634841918945, 41.66666793823242
45.83333206176758, 44.24603271484375
30.35714340209961, 44.0476188659668
28.96825408935547, 43.849205017089844
27.380952835083008, 42.4603157043457
28.571428298950195, 44.24603271484375
35.515872955322266, 47.42063522338867
39.087303161621094, 43.650794982910156
36.11111068725586, 48.21428680419922
35.71428680419922, 43.849205017089844
37.30158615112305, 43.4523811340332
37.30158615112305, 43.4523811340332
43.650794982910156, 38.69047546386719
47.619049072265625, 31.547618865966797
50.79365158081055, 28.174602508544922
51.78571319580078, 28.373016357421875
52.97618865966797, 29.365079879760742
60.31745910644531, 28.174602508544922
60.515872955322266, 35.71428680419922
53.96825408935547, 40.07936477661133
51.78571319580078, 39.484127044677734
51.984127044677734, 42.06349182128906
51.984127044677734, 42.06349182128906
51.19047546386719, 44.64285659790039
49.80158615112305, 44.24603271484375
34.126983642578125, 46.42856979370117
26.58730125427246, 43.849205017089844
26.58730125427246, 43.849205017089844
25.396825790405273, 40.67460250854492
25.396825790405273, 40.67460250854492
25.992063522338867, 39.880950927734375
26.58730125427246, 41.07143020629883
33.53174591064453, 44.841270446777344
38.095237731933594, 38.492061614990234
35.912696838378906, 41.66666793823242
34.32539749145508, 37.89682388305664
34.72222137451172, 36.507938385009766
34.72222137451172, 39.087303161621094
34.72222137451172, 39.087303161621094
37.10317611694336, 45.83333206176758
37.10317611694336, 45.83333206176758
39.68254089355469, 41.86507797241211
49.404762268066406, 32.93650817871094
50.19841384887695, 27.77777862548828
49.20634841918945, 27.380952835083008
49.20634841918945, 27.380952835083008
49.20634841918945, 27.380952835083008
