<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C0DD0>
[ -25. -155. -155.]
[ -49.8181839 -155.        -155.       ]
[ -98.66667175 -155.         -155.        ]
[ -32.48484802 -155.         -155.        ]
[ -25. -155. -155.]
[ -60.84848785 -155.         -155.        ]
[-122.30303192 -155.         -155.        ]
[ -77. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -75.03030396 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -43.90908813 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -79.75757599 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -49.8181839 -155.        -155.       ]
[ -68.33333588 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -60.84848785 -155.         -155.        ]
[-122.30303192 -155.         -155.        ]
[ -77. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -75.03030396 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -43.90908813 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -79.75757599 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -58.48484802 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -49.8181839 -155.        -155.       ]
[ -74.24242401 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[-115.21212006 -155.         -155.        ]
[ -80.93939209 -155.         -155.        ]
[ -77. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -26.57575989 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -75.03030396 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -74.63636017 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -79.75757599 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -58.48484802 -155.         -155.        ]
[ -25. -155. -155.]
[ -25.39393616 -155.         -155.        ]
[ -49.8181839 -155.        -155.       ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[-115.21212006 -155.         -155.        ]
[ -77. -155. -155.]
[ -77. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -75.03030396 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -79.75757599 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -91.96969604 -155.         -155.        ]
[ -25. -155. -155.]
[ -25.39393616 -155.         -155.        ]
[ -98.66667175 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[-115.21212006 -155.         -155.        ]
[ -77. -155. -155.]
[ -68.72727203 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -68.72727203 -155.         -155.        ]
[ -60.84848785 -155.         -155.        ]
[ -59.27272797 -155.         -155.        ]
[ -67.54545593 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -79.75757599 -155.         -155.        ]
[ -63.21212006 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -91.96969604 -155.         -155.        ]
[ -25. -155. -155.]
[ -25.39393616 -155.         -155.        ]
[ -98.66667175 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -65.1818161 -155.        -155.       ]
[ -77. -155. -155.]
[ -68.72727203 -155.         -155.        ]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -25. -155. -155.]
[ -68.72727203 -155.         -155.        ]
