<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000002423775FC30>
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-39.10689163 -18.64275742 -34.88748169]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-39.10689163 -18.64275742 -34.88748169]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.66947937 -23.91701889 -34.3952179 ]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-39.10689163 -18.64275742 -34.88748169]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.57665253 -23.776371   -28.9099865 ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-45.99859238  -9.28973389 -27.925457  ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.45147705 -24.54993057 -29.47257423]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-44.59212494 -27.71448708 -28.13642693]
[-39.66947937 -23.91701889 -34.3952179 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.99015427  -9.00843811 -33.9029541 ]
[-41.14627075 -22.36989975 -34.18424988]
[-41.14627075 -22.36989975 -34.18424988]
[-45.57665253 -23.776371   -28.9099865 ]
