<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000002423775FC30>
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.21378326 -33.27004242]
[-44.09986115 -23.56540108 -32.35583496]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-40.93530273 -13.08720016 -36.36427307]
[-40.93530273 -13.08720016 -36.36427307]
[-40.51336288 -20.18987274 -36.85654068]
[-40.51336288 -20.18987274 -36.85654068]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
[-44.09986115 -23.56540108 -32.35583496]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.40365601 -22.9324913  -37.34880447]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-38.19268799 -18.36146164 -37.84106827]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-45.8579483  -20.61181259 -32.28551483]
[-46.06891632  -7.46132278 -31.44163132]
[-46.06891632  -7.46132278 -31.44163132]
