<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         34.20560837]
[33.7383194  32.14953232]
[31.495327   35.14018631]
[34.11214828 31.12149429]
[31.495327   35.14018631]
[34.11214828 31.12149429]
[31.495327   35.14018631]
[34.11214828 31.12149429]
[31.495327   35.14018631]
[34.11214828 31.12149429]
[33.27102661 33.83177567]
[34.11214828 31.12149429]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[33.45794296 32.71028137]
[26.07476616 35.23364258]
[33.27102661 33.83177567]
[34.11214828 31.12149429]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[33.45794296 32.71028137]
[26.07476616 35.23364258]
[31.495327   35.14018631]
[34.11214828 31.12149429]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[33.27102661 33.83177567]
[33.83177567 30.        ]
[31.96261597 31.58878517]
[26.07476616 32.24298859]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[31.96261597 31.58878517]
[25.60747719 33.17757034]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[31.96261597 31.58878517]
[25.60747719 33.17757034]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[32.52336502 29.43925095]
[30.7476635  33.64485931]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[33.64485931 30.93457985]
[29.2523365  33.83177567]
[32.80373764 31.68224335]
[29.2523365  33.83177567]
[32.80373764 31.68224335]
[28.69158936 33.36448669]
[32.80373764 31.68224335]
[28.69158936 33.36448669]
[32.80373764 31.68224335]
[28.69158936 33.36448669]
[32.80373764 31.68224335]
[28.69158936 33.36448669]
[31.12149429 32.89719391]
[33.45794296 27.19626236]
[31.12149429 32.89719391]
[32.80373764 28.504673  ]
[31.12149429 32.89719391]
[32.80373764 28.504673  ]
[30.56074905 33.92523193]
[32.80373764 28.504673  ]
[31.21495438 33.08411407]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.6261673  28.69158936]
[26.72897148 29.71962738]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.6261673  28.69158936]
[26.72897148 29.71962738]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.6261673  28.69158936]
[26.63551331 31.40186882]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.21495438 25.98130798]
[29.81308365 31.68224335]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.58878517 27.19626236]
[28.22430038 31.8691597 ]
[31.8691597  28.78504562]
[28.22430038 31.8691597 ]
[31.8691597  28.78504562]
[27.94392586 31.96261597]
[31.8691597  28.78504562]
[27.94392586 31.96261597]
