<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         33.55140305]
[32.99065399 33.36448669]
[31.77569962 30.09345818]
[35.60747528 33.92523193]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[35.42056274 33.27102661]
[29.2523365  35.60747528]
[32.14953232 35.23364258]
[35.23364258 34.67289734]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[35.42056274 33.27102661]
[30.18691635 35.79439163]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[35.42056274 33.27102661]
[29.2523365  35.60747528]
[34.29906464 34.85981369]
[35.23364258 34.67289734]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[35.42056274 33.27102661]
[29.2523365  35.60747528]
[32.14953232 35.23364258]
[35.23364258 34.67289734]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[34.29906464 34.85981369]
[35.60747528 33.92523193]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[28.78504562 34.11214828]
[32.99065399 33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[28.78504562 34.11214828]
[32.99065399 33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[31.21495438 33.92523193]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[33.55140305 31.21495438]
[29.34579468 33.17757034]
[33.7383194  33.08411407]
[28.78504562 34.11214828]
[31.495327   33.27102661]
[34.01869202 33.45794296]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
[32.99065399 33.27102661]
[33.83177567 32.52336502]
