<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x0000022B58437DF0>
[30.         34.76635742]
[33.7383194  32.52336502]
[31.68224335 35.32710266]
[34.85981369 31.40186882]
[31.68224335 35.32710266]
[34.85981369 31.40186882]
[31.68224335 35.32710266]
[34.85981369 31.40186882]
[31.68224335 35.32710266]
[34.85981369 31.40186882]
[33.08411407 34.57943726]
[34.85981369 31.40186882]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[33.55140305 32.99065399]
[25.60747719 34.57943726]
[33.08411407 34.57943726]
[34.85981369 31.40186882]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[33.55140305 32.99065399]
[25.60747719 34.57943726]
[31.68224335 35.32710266]
[34.85981369 31.40186882]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[33.08411407 34.57943726]
[34.11214828 30.56074905]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[25.32710266 32.71028137]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[31.02803802 31.8691597 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[25.32710266 32.71028137]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[31.02803802 31.8691597 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[31.02803802 31.8691597 ]
[32.61682129 29.34579468]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[25.32710266 32.71028137]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[31.02803802 31.8691597 ]
[32.61682129 29.34579468]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[25.32710266 32.71028137]
[31.495327   32.80373764]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.495327   32.80373764]
[31.40186882 28.41121483]
[31.8691597  30.46728897]
[26.26168251 32.05607605]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[31.02803802 31.8691597 ]
[32.61682129 29.34579468]
[31.96261597 31.12149429]
[25.32710266 32.71028137]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[30.28037262 33.7383194 ]
[32.61682129 29.34579468]
[31.495327   32.80373764]
[29.71962738 26.26168251]
[29.81308365 29.81308365]
[25.23364449 30.09345818]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[25.23364449 30.09345818]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[25.23364449 30.09345818]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[25.23364449 30.09345818]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[24.85981369 30.56074905]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[24.85981369 30.56074905]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[29.81308365 29.81308365]
[24.85981369 30.56074905]
[28.87850571 31.30841064]
[30.28037262 27.00934601]
[28.87850571 31.30841064]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[32.14953232 28.59813118]
[27.38317871 32.42990875]
[31.8691597  29.15887833]
[27.38317871 32.42990875]
[31.8691597  29.15887833]
[27.00934601 31.77569962]
[31.8691597  29.15887833]
[27.00934601 31.77569962]
[31.8691597  29.15887833]
[27.00934601 31.77569962]
[31.8691597  29.15887833]
[27.00934601 31.77569962]
[31.8691597  29.15887833]
[27.00934601 31.77569962]
[30.3738327  30.65420532]
[31.8691597  26.82242966]
[30.3738327  30.65420532]
[31.8691597  26.82242966]
[30.3738327  30.65420532]
[31.8691597  27.66355133]
[30.3738327  30.65420532]
[31.8691597  27.66355133]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673 29.2523365]
[26.35514069 31.02803802]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673 29.2523365]
[26.35514069 31.02803802]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673 29.2523365]
[26.07476616 32.24298859]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673 29.2523365]
[26.07476616 32.24298859]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673 29.2523365]
[26.07476616 32.24298859]
[29.6261673  31.77569962]
[31.12149429 25.98130798]
[29.6261673  31.77569962]
[31.77569962 27.28971863]
[27.66355133 32.14953232]
[31.77569962 27.28971863]
[27.66355133 32.14953232]
[31.77569962 27.28971863]
[27.66355133 32.14953232]
[31.77569962 27.28971863]
[27.66355133 32.14953232]
[31.77569962 27.28971863]
[27.66355133 32.14953232]
[32.14953232 28.78504562]
[27.66355133 32.14953232]
[32.14953232 28.78504562]
[27.38317871 32.80373764]
[32.14953232 28.78504562]
[27.38317871 32.80373764]
[32.14953232 28.78504562]
[27.38317871 32.80373764]
[32.14953232 28.78504562]
[27.38317871 32.80373764]
[32.14953232 28.78504562]
[27.38317871 32.80373764]
[30.7476635 30.       ]
[27.38317871 32.80373764]
[30.7476635 30.       ]
[26.16822433 31.77569962]
[30.7476635 30.       ]
[26.16822433 31.77569962]
[29.81308365 31.77569962]
[31.58878517 26.44859695]
[29.81308365 31.77569962]
[31.58878517 26.44859695]
